"executionTime","stationBeanList__id","stationBeanList__stationName","stationBeanList__availableDocks","stationBeanList__totalDocks","stationBeanList__latitude","stationBeanList__longitude","stationBeanList__statusValue","stationBeanList__statusKey","stationBeanList__availableBikes","stationBeanList__stAddress1","stationBeanList__stAddress2","stationBeanList__city","stationBeanList__postalCode","stationBeanList__location","stationBeanList__altitude","stationBeanList__testStation","stationBeanList__lastCommunicationTime","stationBeanList__landMark"
"","3788","E 12 St & 4 Av","2","27","40.73269","-73.98974","In Service","1","25","E 12 St & 4 Av","","","","","","False","2019-11-28 05:26:40 AM",""
"","3789","Fulton St & Irving Pl","30","31","40.68186","-73.959432","In Service","1","1","Fulton St & Irving Pl","","","","","","False","2019-11-28 05:25:41 AM",""
"","3790","Henry St & Middagh St","36","37","40.7003","-73.991581","In Service","1","0","Henry St & Middagh St","","","","","","False","2019-11-28 05:26:59 AM",""
"","3791","Hoboken Ave at Monmouth St","17","32","40.73520838045357","-74.04696375131607","In Service","1","15","Hoboken Ave at Monmouth St","","","","","","False","2019-11-28 05:26:06 AM",""
"","3792","Columbus Dr at Exchange Pl","24","30","40.71687","-74.03281","In Service","1","6","Columbus Dr at Exchange Pl","","","","","","False","2019-11-28 05:24:30 AM",""
"","3795","10 St & 2 Ave","7","19","40.671907","-73.993612","In Service","1","12","10 St & 2 Ave","","","","","","False","2019-11-28 05:26:32 AM",""
"","3798","W 40 St & 5 Ave","0","55","40.752269","-73.982079","Not In Service","3","0","W 40 St & 5 Ave","","","","","","False","2019-11-28 05:24:34 AM",""
"","3799","6 Ave & W 34 St","0","0","40.74964","-73.98805","Not In Service","3","0","6 Ave & W 34 St","","","","","","False","2019-11-20 01:56:25 PM",""
"","3803","Bedford Ave & Montgomery St","15","27","40.665816","-73.956934","In Service","1","12","Bedford Ave & Montgomery St","","","","","","False","2019-11-28 05:26:26 AM",""
"","3804","Front St & Jay St","23","24","40.702461","-73.986842","In Service","1","1","Front St & Jay St","","","","","","False","2019-11-28 05:26:03 AM",""
"","3809","W 55 St & 6 Ave","0","53","40.763189","-73.978434","Not In Service","3","0","W 55 St & 6 Ave","","","","","","False","2019-11-28 05:25:20 AM",""
"","3810","Central Park West & W 82 St","0","45","40.782593","-73.971211","Not In Service","3","0","Central Park West & W 82 St","","","","","","False","2019-11-28 05:23:26 AM",""
"","3811","27 Ave & 3 St","9","19","40.77485","-73.9342","In Service","1","10","27 Ave & 3 St","","","","","","False","2019-11-28 05:23:33 AM",""
"","3812","University Pl & E 14 St","10","43","40.734814","-73.992085","In Service","1","31","University Pl & E 14 St","","","","","","False","2019-11-28 05:23:51 AM",""
"","3814","E 56 St & Madison Ave","23","23","40.761573","-73.972628","In Service","1","0","E 56 St & Madison Ave","","","","","","False","2019-11-28 05:23:19 AM",""
"","3815","E 51 St & 2 Ave","8","41","40.755293","-73.967641","In Service","1","33","E 51 St & 2 Ave","","","","","","False","2019-11-28 05:24:52 AM",""
"","3816","Metropolitan Ave & Vandervoort Ave","12","24","40.71429","-73.93323","In Service","1","12","Metropolitan Ave & Vandervoort Ave","","","","","","False","2019-11-28 05:26:50 AM",""
"","3817","Withers St & Kingsland Ave","16","18","40.71773","-73.94051","In Service","1","2","Withers St & Kingsland Ave","","","","","","False","2019-11-28 05:25:59 AM",""
"","3818","Calyer St & Jewel St","20","40","40.72984","-73.94839","In Service","1","20","Calyer St & Jewel St","","","","","","False","2019-11-28 05:26:40 AM",""
"","3819","Green St & McGuinness Blvd","1","20","40.73396","-73.95204","In Service","1","19","Green St & McGuinness Blvd","","","","","","False","2019-11-28 05:25:06 AM",""
"","3820","Willoughby Ave & Myrtle Ave","18","19","40.69757","-73.93098","In Service","1","0","Willoughby Ave & Myrtle Ave","","","","","","False","2019-11-28 05:23:48 AM",""
"","3821","Evergreen Ave & Noll St","22","25","40.70106","-73.93318","In Service","1","2","Evergreen Ave & Noll St","","","","","","False","2019-11-28 05:25:58 AM",""
"","3822","Bushwick Ave & Forrest St","20","20","40.70076","-73.93641","In Service","1","0","Bushwick Ave & Forrest St","","","","","","False","2019-11-28 05:25:48 AM",""
"","3823","Beaver St & Fayette St","29","30","40.70099","-73.93921","In Service","1","1","Beaver St & Fayette St","","","","","","False","2019-11-28 05:24:52 AM",""
"","3824","Van Sinderen Ave & Truxton St","23","23","40.6786","-73.90369","In Service","1","0","Van Sinderen Ave & Truxton St","","","","","","False","2019-11-28 05:26:44 AM",""
"","3825","Broadway & Furman Ave","28","29","40.68139","-73.90756","In Service","1","1","Broadway & Furman Ave","","","","","","False","2019-11-28 05:23:15 AM",""
"","3826","Moffat St & Bushwick","17","18","40.68458","-73.90925","In Service","1","1","Moffat St & Bushwick","","","","","","False","2019-11-28 05:23:49 AM",""
"","3827","Halsey St & Broadway","19","20","40.68565","-73.91564","In Service","1","1","Halsey St & Broadway","","","","","","False","2019-11-28 05:26:25 AM",""
"","3828","Eldert St & Bushwick Ave","20","22","40.68652","-73.91321","In Service","1","2","Eldert St & Bushwick Ave","","","","","","False","2019-11-28 05:23:53 AM",""
"","3829","Central Ave & Decatur St","23","24","40.6882","-73.90798","In Service","1","1","Central Ave & Decatur St","","","","","","False","2019-11-28 05:23:48 AM",""
"","3830","Halsey St & Evergreen Ave","20","22","40.68858","-73.91227","In Service","1","2","Halsey St & Evergreen Ave","","","","","","False","2019-11-28 05:23:49 AM",""
"","3831","Broadway & Hancock St","35","35","40.68663","-73.9168","In Service","1","0","Broadway & Hancock St","","","","","","False","2019-11-28 05:23:22 AM",""
"","3832","Central Ave & Weirfield St","20","21","40.69055","-73.91181","In Service","1","1","Central Ave & Weirfield St","","","","","","False","2019-11-28 05:24:30 AM",""
"","3833","Madison St & Evergreen Ave","16","18","40.69122","-73.91693","In Service","1","2","Madison St & Evergreen Ave","","","","","","False","2019-11-28 05:23:19 AM",""
"","3834","Irving Ave & Halsey St","17","19","40.69467","-73.90663","In Service","1","2","Irving Ave & Halsey St","","","","","","False","2019-11-28 05:24:47 AM",""
"","3835","Knickerbocker Ave & Hancock St","19","22","40.69385","-73.90974","In Service","1","3","Knickerbocker Ave & Hancock St","","","","","","False","2019-11-28 05:23:49 AM",""
"","3836","Bushwick Ave & Linden St","27","29","40.69146","-73.92146","In Service","1","2","Bushwick Ave & Linden St","","","","","","False","2019-11-28 05:25:17 AM",""
"","3837","Broadway & Kosciuszko St","27","29","40.69329","-73.92852","In Service","1","2","Broadway & Kosciuszko St","","","","","","False","2019-11-28 05:25:25 AM",""
"","3838","Bushwick Ave & Harman St","23","25","40.69356","-73.92524","In Service","1","2","Bushwick Ave & Harman St","","","","","","False","2019-11-28 05:23:49 AM",""
"","3839","Putnam Ave & Knickerbocker Ave","28","29","40.69545","-73.91164","In Service","1","1","Putnam Ave & Knickerbocker Ave","","","","","","False","2019-11-28 05:25:00 AM",""
"","3840","Putnam Ave & Wyckoff Ave","24","24","40.69811","-73.90904","In Service","1","0","Putnam Ave & Wyckoff Ave","","","","","","False","2019-11-28 05:23:30 AM",""
"","3841","Menahan St & Central Ave","22","25","40.69543","-73.9196","In Service","1","2","Menahan St & Central Ave","","","","","","False","2019-11-28 05:23:49 AM",""
"","3842","Bushwick Ave & Dekalb Ave","27","29","40.69502","-73.92825","In Service","1","1","Bushwick Ave & Dekalb Ave","","","","","","False","2019-11-28 05:24:55 AM",""
"","3843","Myrtle Ave & Grove St","18","23","40.69905","-73.91516","In Service","1","5","Myrtle Ave & Grove St","","","","","","False","2019-11-28 05:24:17 AM",""
"","3844","Myrtle Ave & Linden St","23","25","40.69943","-73.91337","In Service","1","2","Myrtle Ave & Linden St","","","","","","False","2019-11-28 05:26:24 AM",""
"","3845","Irving Ave & Harman St","21","21","40.70108","-73.9179","In Service","1","0","Irving Ave & Harman St","","","","","","False","2019-11-28 05:25:32 AM",""
"","3846","Central Ave & Himrod St","20","25","40.69676","-73.92302","In Service","1","5","Central Ave & Himrod St","","","","","","False","2019-11-28 05:24:27 AM",""
"","3847","Cedar St & Evergreen Ave","23","25","40.69671","-73.92807","In Service","1","2","Cedar St & Evergreen Ave","","","","","","False","2019-11-28 05:26:36 AM",""
"","3848","Suydam St & Broadway","31","32","40.69544","-73.93223","In Service","1","1","Suydam St & Broadway","","","","","","False","2019-11-28 05:23:49 AM",""
"","3849","Suydam St & St. Nicholas Ave","16","17","40.70636","-73.91945","In Service","1","1","Suydam St & St. Nicholas Ave","","","","","","False","2019-11-28 05:24:46 AM",""
"","3850","Jefferson St & Cypress Ave","11","25","40.70907","-73.92157","In Service","1","14","Jefferson St & Cypress Ave","","","","","","False","2019-11-28 05:23:49 AM",""
"","3851","Metropolitan Ave & Stewart Ave","14","20","40.71401","-73.92793","In Service","1","5","Metropolitan Ave & Stewart Ave","","","","","","False","2019-11-28 05:25:25 AM",""
"","3852","Stewart Ave & Johnson Ave","1","17","40.70869","-73.92587","In Service","1","16","Stewart Ave & Johnson Ave","","","","","","False","2019-11-28 05:23:48 AM",""
"","3853","Harrison Pl & Porter Ave","20","20","40.70686","-73.92851","In Service","1","0","Harrison Pl & Porter Ave","","","","","","False","2019-11-28 05:23:48 AM",""
"","3854","Morgan Ave & Maspeth Ave","25","25","40.716657","-73.93637","In Service","1","0","Morgan Ave & Maspeth Ave","","","","","","False","2019-11-28 05:25:17 AM",""
"","3855","Frost St & Debevoise Ave","22","22","40.71882","-73.93948","In Service","1","0","Frost St & Debevoise Ave","","","","","","False","2019-11-28 05:23:56 AM",""
"","3856","Kingsland Ave & Nassau Ave","9","25","40.72577","-73.94173","In Service","1","16","Kingsland Ave & Nassau Ave","","","","","","False","2019-11-28 05:23:49 AM",""
"","3857","Engert Ave & McGuinness Blvd","19","19","40.72158","-73.94546","In Service","1","0","Engert Ave & McGuinness Blvd","","","","","","False","2019-11-28 05:26:03 AM",""
"","3858","Kent St & McGuinness Blvd","10","20","40.73124","-73.95161","In Service","1","10","Kent St & McGuinness Blvd","","","","","","False","2019-11-28 05:26:40 AM",""
"","3860","Wilson Ave & Troutman St","25","26","40.70166","-73.92754","In Service","1","1","Wilson Ave & Troutman St","","","","","","False","2019-11-28 05:26:57 AM",""
"","3861","Menahan St & Wyckoff Ave","14","20","40.70113","-73.91422","In Service","1","6","Menahan St & Wyckoff Ave","","","","","","False","2019-11-28 05:23:49 AM",""
"","3862","Linden St & Knickerbocker Ave","16","18","40.69714","-73.91566","In Service","1","2","Linden St & Knickerbocker Ave","","","","","","False","2019-11-28 05:24:38 AM",""
"","3863","Central Ave & Woodbine St","15","18","40.69296","-73.91605","In Service","1","3","Central Ave & Woodbine St","","","","","","False","2019-11-28 05:23:57 AM",""
"","3864","Central Ave & Covert St","30","30","40.68929","-73.90951","In Service","1","0","Central Ave & Covert St","","","","","","False","2019-11-28 05:23:34 AM",""
"","3865","Knickerbocker Ave & Cooper St","23","24","40.69081","-73.90448","In Service","1","1","Knickerbocker Ave & Cooper St","","","","","","False","2019-11-28 05:26:58 AM",""
"","3866","Wilson Ave & Moffat St","31","32","40.68906","-73.90506","In Service","1","1","Wilson Ave & Moffat St","","","","","","False","2019-11-28 05:25:57 AM",""
"","3867","Somers St & Broadway","28","29","40.67945","-73.90474","In Service","1","1","Somers St & Broadway","","","","","","False","2019-11-28 05:24:13 AM",""
"","3868","Knickerbocker Ave & Halsey St","14","19","40.693","-73.90824","In Service","1","5","Knickerbocker Ave & Halsey St","","","","","","False","2019-11-28 05:26:42 AM",""
"","3869","Van Buren St & Broadway","22","24","40.692","-73.92617","In Service","1","2","Van Buren St & Broadway","","","","","","False","2019-11-28 05:26:45 AM",""
"","3870","Melrose St & Broadway","18","20","40.697481","-73.935877","In Service","1","2","Melrose St & Broadway","","","","","","False","2019-11-28 05:23:49 AM",""
"","3871","Bushwick Ave & Furman Ave","27","30","40.68281","-73.90623","In Service","1","3","Bushwick Ave & Furman Ave","","","","","","False","2019-11-28 05:26:04 AM",""
"","3872","Hancock St & Wyckoff Ave","18","19","40.6972","-73.90674","In Service","1","1","Hancock St & Wyckoff Ave","","","","","","False","2019-11-28 05:25:57 AM",""
"","3873","Madison St & Cypress Ave","17","17","40.70068","-73.90742","In Service","1","0","Madison St & Cypress Ave","","","","","","False","2019-11-28 05:25:06 AM",""
"","3874","Menahan St & Seneca Ave","15","16","40.70461","-73.91054","In Service","1","1","Menahan St & Seneca Ave","","","","","","False","2019-11-28 05:23:49 AM",""
"","3875","Stephen St & Seneca Ave","15","15","40.6988","-73.9007","In Service","1","0","Stephen St & Seneca Ave","","","","","","False","2019-11-28 05:24:34 AM",""
"","3876","Forest Ave & Summerfield St","21","23","40.69922","-73.89795","In Service","1","2","Forest Ave & Summerfield St","","","","","","False","2019-11-28 05:26:28 AM",""
"","3878","Cypress Ave & George St","18","19","40.69812","-73.90271","In Service","1","0","Cypress Ave & George St","","","","","","False","2019-11-28 05:23:50 AM",""
"","3879","Broadway & Madison St","23","25","40.68822","-73.91966","In Service","1","2","Broadway & Madison St","","","","","","False","2019-11-28 05:24:56 AM",""
"","3880","Willoughby Ave & Onderdonk Ave","26","27","40.7098","-73.91727","In Service","1","1","Willoughby Ave & Onderdonk Ave","","","","","","False","2019-11-28 05:23:50 AM",""
"","3881","12 Ave & W 125 St","1","39","40.818299","-73.960405","In Service","1","38","12 Ave & W 125 St","","","","","","False","2019-11-28 05:23:50 AM",""
"","3882","Norman St & Wyckoff Ave","13","15","40.69517","-73.90311","In Service","1","1","Norman St & Wyckoff Ave","","","","","","False","2019-11-28 05:23:29 AM",""
"","3883","Harman St & Seneca Ave","18","19","40.70577","-73.91292","In Service","1","1","Harman St & Seneca Ave","","","","","","False","2019-11-28 05:25:55 AM",""
"","3885","Onderdonk Ave & Gates Ave","14","19","40.70413","-73.90737","In Service","1","5","Onderdonk Ave & Gates Ave","","","","","","False","2019-11-28 05:24:24 AM",""
"","3886","Menahan St & Onderdonk Ave","20","20","40.70553","-73.9096","In Service","1","0","Menahan St & Onderdonk Ave","","","","","","False","2019-11-28 05:25:41 AM",""
"","3887","Flushing Ave & Woodward Ave","20","21","40.71246","-73.91873","In Service","1","1","Flushing Ave & Woodward Ave","","","","","","False","2019-11-28 05:26:42 AM",""
"","3890","Grove St & Broadway","30","31","40.69047","-73.923511","In Service","1","1","Grove St & Broadway","","","","","","False","2019-11-28 05:23:50 AM",""
"","3891","Irving Ave & Palmetto St","20","20","40.698","-73.9127","In Service","1","0","Irving Ave & Palmetto St","","","","","","False","2019-11-28 05:23:54 AM",""
"","3892","38 Ave & 29 St","16","19","40.75473","-73.93367","In Service","1","3","38 Ave & 29 St","","","","","","False","2019-11-28 05:23:31 AM",""
"","3893","Rockaway Ave & Bainbridge St","22","25","40.68319988172761","-73.91166642308235","In Service","1","3","Rockaway Ave & Bainbridge St","","","","","","False","2019-11-28 05:26:34 AM",""
"","3895","Cypress Ave & Palmetto St","25","25","40.701573408737914","-73.90876293182373","In Service","1","0","Cypress Ave & Palmetto St","","","","","","False","2019-11-28 05:26:20 AM",""
"","3896","Madison St & Seneca Ave","21","22","40.70183","-73.90625","In Service","1","1","Madison St & Seneca Ave","","","","","","False","2019-11-28 05:25:07 AM",""
"","3898","E 63 St & 3 Ave","42","57","40.763954","-73.9646","In Service","1","15","E 63 St & 3 Ave","","","","","","False","2019-11-28 05:24:52 AM",""
"","3899","Manhattan Av & Leonard St","15","18","40.72084","-73.94844","In Service","1","3","Manhattan Av & Leonard St","","","","","","False","2019-11-28 05:26:03 AM",""
"","3900","Morgan Ave & Lombardy St","28","30","40.72226","-73.93889","In Service","1","2","Morgan Ave & Lombardy St","","","","","","False","2019-11-28 05:23:15 AM",""
"","3901","Stanhope St & Fairview Ave","17","17","40.70998","-73.91116","In Service","1","0","Stanhope St & Fairview Ave","","","","","","False","2019-11-28 05:25:45 AM",""
"","3903","Jefferson St & Evergreen Ave","17","17","40.68989","-73.91458","In Service","1","0","Jefferson St & Evergreen Ave","","","","","","False","2019-11-28 05:23:49 AM",""
"","3908","Battery Pl & Greenwich St","31","33","40.70463","-74.01507","In Service","1","2","Battery Pl & Greenwich St","","","","","","False","2019-11-28 05:25:18 AM",""
