"tripduration","start_station_id","end_station_id","bikeid","usertype","birth_year","gender","start_day","start_wday","start_month","start_year","start_hour","start_minute","start_second","end_day","end_wday","end_month","end_year","end_hour","end_minute","end_second","id"
63,3183,3183,26262,1,1969,0,14,3,11,2018,6,30,46.383,14,3,11,2018,6,31,49.905,"JC318331832018-11-14 06:30:46.3830"
952,3183,3199,26262,1,1969,0,14,3,11,2018,6,41,12.634,14,3,11,2018,6,57,4.754,"JC318331992018-11-14 06:41:12.6340"
128,3183,3184,29662,0,1966,1,14,3,11,2018,7,30,40.03,14,3,11,2018,7,32,48.899,"JC318331842018-11-14 07:30:40.0300"
118,3183,3184,29251,0,1971,2,14,3,11,2018,8,12,47.607,14,3,11,2018,8,14,46.317,"JC318331842018-11-14 08:12:47.6070"
99,3183,3184,29573,0,1975,2,14,3,11,2018,8,25,32.376,14,3,11,2018,8,27,12.181,"JC318331842018-11-14 08:25:32.3760"
94,3183,3184,29599,0,1987,1,14,3,11,2018,8,28,22.081,14,3,11,2018,8,29,56.526,"JC318331842018-11-14 08:28:22.0810"
150,3183,3214,29446,0,1987,1,14,3,11,2018,8,33,2.543,14,3,11,2018,8,35,33.41,"JC318332142018-11-14 08:33:02.5430"
90,3183,3184,29536,0,1975,1,14,3,11,2018,8,37,27.492,14,3,11,2018,8,38,57.515,"JC318331842018-11-14 08:37:27.4920"
118,3183,3214,29224,0,1987,1,14,3,11,2018,8,41,11.125,14,3,11,2018,8,43,9.87,"JC318332142018-11-14 08:41:11.1250"
370,3183,3483,29296,0,1987,1,14,3,11,2018,8,49,35.783,14,3,11,2018,8,55,46.571,"JC318334832018-11-14 08:49:35.7830"
361,3183,3638,29590,0,1973,1,14,3,11,2018,8,56,51.426,14,3,11,2018,9,2,52.438,"JC318336382018-11-14 08:56:51.4260"
337,3183,3638,29486,0,1978,1,14,3,11,2018,9,24,29.131,14,3,11,2018,9,30,6.536,"JC318336382018-11-14 09:24:29.1310"
98,3183,3184,26173,0,1986,1,14,3,11,2018,9,30,58.869,14,3,11,2018,9,32,37.207,"JC318331842018-11-14 09:30:58.8690"
3089,3183,3202,29576,1,1969,0,14,3,11,2018,16,27,2.542,14,3,11,2018,17,18,31.682,"JC318332022018-11-14 16:27:02.5420"
158,3183,3214,26182,0,1974,1,14,3,11,2018,16,46,21.464,14,3,11,2018,16,49,0.445,"JC318332142018-11-14 16:46:21.4640"
249,3183,3681,29266,0,1962,1,14,3,11,2018,16,46,28.322,14,3,11,2018,16,50,37.789,"JC318336812018-11-14 16:46:28.3220"
1319,3183,3212,29531,1,1979,0,14,3,11,2018,16,56,58.182,14,3,11,2018,17,18,57.828,"JC318332122018-11-14 16:56:58.1820"
299,3183,3638,29619,0,1976,1,14,3,11,2018,17,2,39.235,14,3,11,2018,17,7,39.211,"JC318336382018-11-14 17:02:39.2350"
720,3183,3199,26164,0,1996,2,14,3,11,2018,17,5,29.091,14,3,11,2018,17,17,29.96,"JC318331992018-11-14 17:05:29.0910"
122,3183,3639,26209,0,1985,1,14,3,11,2018,17,7,1.831,14,3,11,2018,17,9,4.346,"JC318336392018-11-14 17:07:01.8310"
380,3183,3273,29304,0,1971,1,14,3,11,2018,17,21,43.454,14,3,11,2018,17,28,4.303,"JC318332732018-11-14 17:21:43.4540"
252,3183,3267,29532,0,1968,1,14,3,11,2018,17,23,52.503,14,3,11,2018,17,28,5.017,"JC318332672018-11-14 17:23:52.5030"
250,3183,3186,29217,0,1995,1,14,3,11,2018,17,24,9.388,14,3,11,2018,17,28,20.034,"JC318331862018-11-14 17:24:09.3880"
685,3183,3192,29278,0,1985,1,14,3,11,2018,17,36,5.694,14,3,11,2018,17,47,31.466,"JC318331922018-11-14 17:36:05.6940"
437,3183,3202,33781,0,1993,1,14,3,11,2018,17,44,6.439,14,3,11,2018,17,51,23.892,"JC318332022018-11-14 17:44:06.4390"
215,3183,3187,26187,0,1975,1,14,3,11,2018,17,50,44.095,14,3,11,2018,17,54,19.48,"JC318331872018-11-14 17:50:44.0950"
643,3183,3192,29575,0,1980,1,14,3,11,2018,17,52,39.793,14,3,11,2018,18,3,23.605,"JC318331922018-11-14 17:52:39.7930"
457,3183,3267,26222,0,1984,1,14,3,11,2018,17,56,49.189,14,3,11,2018,18,4,26.609,"JC318332672018-11-14 17:56:49.1890"
144,3183,3214,29448,0,1994,1,14,3,11,2018,17,59,57.282,14,3,11,2018,18,2,21.456,"JC318332142018-11-14 17:59:57.2820"
341,3183,3186,29666,0,1994,1,14,3,11,2018,18,11,24.771,14,3,11,2018,18,17,6.077,"JC318331862018-11-14 18:11:24.7710"
1095,3183,3195,29547,0,1994,1,14,3,11,2018,18,11,43.645,14,3,11,2018,18,29,58.76,"JC318331952018-11-14 18:11:43.6450"
369,3183,3267,29446,0,1985,1,14,3,11,2018,18,14,3.822,14,3,11,2018,18,20,12.97,"JC318332672018-11-14 18:14:03.8220"
294,3183,3187,26273,0,1990,1,14,3,11,2018,18,14,16.965,14,3,11,2018,18,19,11.952,"JC318331872018-11-14 18:14:16.9650"
231,3183,3214,29471,0,1993,1,14,3,11,2018,18,16,7.962,14,3,11,2018,18,19,59.594,"JC318332142018-11-14 18:16:07.9620"
453,3183,3276,26279,0,1983,1,14,3,11,2018,18,16,31.041,14,3,11,2018,18,24,4.834,"JC318332762018-11-14 18:16:31.0410"
673,3183,3192,29437,0,1989,1,14,3,11,2018,18,19,18.864,14,3,11,2018,18,30,31.999,"JC318331922018-11-14 18:19:18.8640"
645,3183,3192,29517,0,1960,1,14,3,11,2018,18,19,25.804,14,3,11,2018,18,30,11.526,"JC318331922018-11-14 18:19:25.8040"
288,3183,3187,29664,0,1979,1,14,3,11,2018,18,20,20.979,14,3,11,2018,18,25,9.535,"JC318331872018-11-14 18:20:20.9790"
421,3183,3270,29596,0,1988,1,14,3,11,2018,18,22,27.665,14,3,11,2018,18,29,29.052,"JC318332702018-11-14 18:22:27.6650"
623,3183,3199,29522,0,1963,1,14,3,11,2018,18,22,53.533,14,3,11,2018,18,33,17.004,"JC318331992018-11-14 18:22:53.5330"
254,3183,3276,29540,0,1982,1,14,3,11,2018,18,35,4.75,14,3,11,2018,18,39,18.909,"JC318332762018-11-14 18:35:04.7500"
330,3183,3187,29126,0,1972,1,14,3,11,2018,18,38,15.82,14,3,11,2018,18,43,46.367,"JC318331872018-11-14 18:38:15.8200"
76,3183,3184,29572,0,1985,1,14,3,11,2018,18,42,33.978,14,3,11,2018,18,43,50.689,"JC318331842018-11-14 18:42:33.9780"
1513,3183,3281,26195,0,1979,1,14,3,11,2018,18,43,38.431,14,3,11,2018,19,8,51.889,"JC318332812018-11-14 18:43:38.4310"
245,3183,3267,26213,0,1958,1,14,3,11,2018,18,47,57.429,14,3,11,2018,18,52,3.021,"JC318332672018-11-14 18:47:57.4290"
183,3183,3267,29526,0,1994,2,14,3,11,2018,18,48,56.748,14,3,11,2018,18,52,0.214,"JC318332672018-11-14 18:48:56.7480"
269,3183,3187,29646,0,1975,1,14,3,11,2018,19,0,2.917,14,3,11,2018,19,4,32.532,"JC318331872018-11-14 19:00:02.9170"
286,3183,3267,29504,0,1958,1,14,3,11,2018,19,9,16.735,14,3,11,2018,19,14,3.247,"JC318332672018-11-14 19:09:16.7350"
493,3183,3202,26274,0,1991,1,14,3,11,2018,19,28,48.85,14,3,11,2018,19,37,2.778,"JC318332022018-11-14 19:28:48.8500"
229,3183,3481,29444,0,1970,1,14,3,11,2018,19,37,15.086,14,3,11,2018,19,41,4.982,"JC318334812018-11-14 19:37:15.0860"
852,3183,3483,29239,0,1989,1,14,3,11,2018,19,42,56.323,14,3,11,2018,19,57,9.053,"JC318334832018-11-14 19:42:56.3230"
190,3183,3267,26262,0,1994,1,14,3,11,2018,19,46,13.206,14,3,11,2018,19,49,23.95,"JC318332672018-11-14 19:46:13.2060"
495,3183,3199,29583,0,1991,1,14,3,11,2018,19,46,57.625,14,3,11,2018,19,55,13.431,"JC318331992018-11-14 19:46:57.6250"
164,3183,3214,29452,0,1980,2,14,3,11,2018,19,52,10.495,14,3,11,2018,19,54,54.552,"JC318332142018-11-14 19:52:10.4950"
194,3183,3267,26187,0,1981,0,14,3,11,2018,19,57,35.752,14,3,11,2018,20,0,50.165,"JC318332672018-11-14 19:57:35.7520"
173,3183,3267,26287,0,1980,1,14,3,11,2018,20,19,51.524,14,3,11,2018,20,22,45.021,"JC318332672018-11-14 20:19:51.5240"
186,3183,3187,29222,0,1987,1,14,3,11,2018,20,27,30.982,14,3,11,2018,20,30,37.105,"JC318331872018-11-14 20:27:30.9820"
348,3183,3211,29220,0,1976,1,14,3,11,2018,20,30,6.643,14,3,11,2018,20,35,55.626,"JC318332112018-11-14 20:30:06.6430"
177,3183,3214,26182,0,1958,1,14,3,11,2018,21,0,46.995,14,3,11,2018,21,3,44.863,"JC318332142018-11-14 21:00:46.9950"
260,3183,3186,29266,0,1980,1,14,3,11,2018,21,3,53.988,14,3,11,2018,21,8,14.05,"JC318331862018-11-14 21:03:53.9880"
400,3183,3638,29245,0,1985,1,14,3,11,2018,21,4,1.128,14,3,11,2018,21,10,41.82,"JC318336382018-11-14 21:04:01.1280"
938,3183,3225,29487,0,1980,1,14,3,11,2018,21,4,33.18,14,3,11,2018,21,20,11.414,"JC318332252018-11-14 21:04:33.1800"
229,3183,3681,26300,0,1973,1,14,3,11,2018,21,9,24.957,14,3,11,2018,21,13,14.214,"JC318336812018-11-14 21:09:24.9570"
82,3183,3184,26258,0,1975,1,14,3,11,2018,21,18,48.885,14,3,11,2018,21,20,11.511,"JC318331842018-11-14 21:18:48.8850"
165,3183,3639,29448,0,1988,1,14,3,11,2018,21,19,3.987,14,3,11,2018,21,21,49.113,"JC318336392018-11-14 21:19:03.9870"
249,3183,3481,29657,0,1968,2,14,3,11,2018,21,19,25.316,14,3,11,2018,21,23,34.667,"JC318334812018-11-14 21:19:25.3160"
265,3183,3267,29471,0,1981,2,14,3,11,2018,21,34,45.581,14,3,11,2018,21,39,10.948,"JC318332672018-11-14 21:34:45.5810"
294,3183,3481,29599,0,1992,2,14,3,11,2018,21,40,17.571,14,3,11,2018,21,45,12.391,"JC318334812018-11-14 21:40:17.5710"
182,3183,3214,26318,0,1983,1,14,3,11,2018,22,7,24.723,14,3,11,2018,22,10,27.046,"JC318332142018-11-14 22:07:24.7230"
137,3183,3681,26190,0,1981,1,14,3,11,2018,22,7,25.789,14,3,11,2018,22,9,43.289,"JC318336812018-11-14 22:07:25.7890"
155,3183,3214,26224,0,1982,1,14,3,11,2018,22,18,17.839,14,3,11,2018,22,20,53.312,"JC318332142018-11-14 22:18:17.8390"
353,3183,3638,29486,0,1988,1,15,4,11,2018,6,50,8.443,15,4,11,2018,6,56,2.129,"JC318336382018-11-15 06:50:08.4430"
330,3183,3202,29452,0,1984,1,15,4,11,2018,8,30,1.365,15,4,11,2018,8,35,31.371,"JC318332022018-11-15 08:30:01.3650"
71,3183,3184,29608,0,1975,1,15,4,11,2018,8,39,53.597,15,4,11,2018,8,41,5.236,"JC318331842018-11-15 08:39:53.5970"
127,3183,3681,29439,0,1975,2,15,4,11,2018,8,49,45.118,15,4,11,2018,8,51,52.618,"JC318336812018-11-15 08:49:45.1180"
125,3183,3639,29536,0,1963,1,15,4,11,2018,8,54,6.916,15,4,11,2018,8,56,11.964,"JC318336392018-11-15 08:54:06.9160"
231,3183,3275,29529,0,1973,1,15,4,11,2018,9,0,3.48,15,4,11,2018,9,3,55.378,"JC318332752018-11-15 09:00:03.4800"
247,3183,3187,26182,0,1965,2,15,4,11,2018,11,52,22.183,15,4,11,2018,11,56,29.683,"JC318331872018-11-15 11:52:22.1830"
501,3183,3272,29293,0,1986,1,15,4,11,2018,12,9,7.071,15,4,11,2018,12,17,28.286,"JC318332722018-11-15 12:09:07.0710"
264,3183,3276,29286,0,1985,1,15,4,11,2018,12,9,39.679,15,4,11,2018,12,14,3.824,"JC318332762018-11-15 12:09:39.6790"
313,3183,3481,26192,0,1961,1,15,4,11,2018,13,25,48.43,15,4,11,2018,13,31,1.738,"JC318334812018-11-15 13:25:48.4300"
262,3183,3214,29484,0,1974,1,15,4,11,2018,17,0,45.926,15,4,11,2018,17,5,8.799,"JC318332142018-11-15 17:00:45.9260"
1732,3183,3269,29548,0,1958,1,15,4,11,2018,17,19,29.973,15,4,11,2018,17,48,22.412,"JC318332692018-11-15 17:19:29.9730"
496,3183,3276,26213,0,1993,1,15,4,11,2018,17,21,38.032,15,4,11,2018,17,29,54.311,"JC318332762018-11-15 17:21:38.0320"
777,3183,3214,26300,0,1990,1,15,4,11,2018,20,35,31.936,15,4,11,2018,20,48,29.187,"JC318332142018-11-15 20:35:31.9360"
239,3183,3481,29537,0,1994,1,15,4,11,2018,22,3,40.023,15,4,11,2018,22,7,39.722,"JC318334812018-11-15 22:03:40.0230"
238,3183,3214,29286,0,1993,1,15,4,11,2018,22,50,20.594,15,4,11,2018,22,54,18.652,"JC318332142018-11-15 22:50:20.5940"
1072,3183,3694,29441,1,1989,1,16,5,11,2018,2,28,35.897,16,5,11,2018,2,46,27.979,"JC318336942018-11-16 02:28:35.8970"
124,3183,3184,29660,0,1966,1,16,5,11,2018,7,32,8.77,16,5,11,2018,7,34,13.659,"JC318331842018-11-16 07:32:08.7700"
368,3183,3202,29494,0,1984,1,16,5,11,2018,8,15,23.205,16,5,11,2018,8,21,31.361,"JC318332022018-11-16 08:15:23.2050"
273,3183,3638,29662,0,1963,1,16,5,11,2018,9,1,26.116,16,5,11,2018,9,5,59.731,"JC318336382018-11-16 09:01:26.1160"
191,3183,3267,29126,0,1990,1,16,5,11,2018,9,9,39.807,16,5,11,2018,9,12,51.043,"JC318332672018-11-16 09:09:39.8070"
751,3183,3192,29576,0,1980,1,16,5,11,2018,11,34,43.218,16,5,11,2018,11,47,14.542,"JC318331922018-11-16 11:34:43.2180"
408,3183,3202,29635,0,1993,1,16,5,11,2018,12,27,10.681,16,5,11,2018,12,33,59.203,"JC318332022018-11-16 12:27:10.6810"
667,3183,3183,26243,0,1969,0,16,5,11,2018,14,20,53.686,16,5,11,2018,14,32,1.361,"JC318331832018-11-16 14:20:53.6860"
453,3183,3273,29529,0,1971,1,16,5,11,2018,16,43,55.367,16,5,11,2018,16,51,28.68,"JC318332732018-11-16 16:43:55.3670"
291,3183,3186,29462,0,1994,1,16,5,11,2018,16,55,54.085,16,5,11,2018,17,0,45.498,"JC318331862018-11-16 16:55:54.0850"
301,3183,3187,29481,0,1958,1,16,5,11,2018,16,58,2.136,16,5,11,2018,17,3,3.969,"JC318331872018-11-16 16:58:02.1360"
200,3183,3214,26182,0,1974,1,16,5,11,2018,17,4,4.759,16,5,11,2018,17,7,25.356,"JC318332142018-11-16 17:04:04.7590"
552,3183,3278,29292,1,1981,1,16,5,11,2018,17,8,14.367,16,5,11,2018,17,17,27.267,"JC318332782018-11-16 17:08:14.3670"
426,3183,3273,28164,0,1980,1,16,5,11,2018,17,12,5.091,16,5,11,2018,17,19,11.56,"JC318332732018-11-16 17:12:05.0910"
394,3183,3638,29225,0,1963,1,16,5,11,2018,17,12,35.921,16,5,11,2018,17,19,10.706,"JC318336382018-11-16 17:12:35.9210"
550,3183,3276,26272,0,1988,1,16,5,11,2018,17,22,59.566,16,5,11,2018,17,32,10.127,"JC318332762018-11-16 17:22:59.5660"
302,3183,3213,26243,0,1981,1,16,5,11,2018,17,34,36.71,16,5,11,2018,17,39,39.553,"JC318332132018-11-16 17:34:36.7100"
731,3183,3186,29655,0,1980,1,16,5,11,2018,17,35,17.131,16,5,11,2018,17,47,28.375,"JC318331862018-11-16 17:35:17.1310"
282,3183,3267,26306,0,1994,1,16,5,11,2018,17,37,51.447,16,5,11,2018,17,42,33.831,"JC318332672018-11-16 17:37:51.4470"
351,3183,3267,29517,0,1958,1,16,5,11,2018,17,38,48.438,16,5,11,2018,17,44,39.865,"JC318332672018-11-16 17:38:48.4380"
312,3183,3267,29662,0,1983,1,16,5,11,2018,17,40,18.372,16,5,11,2018,17,45,31.363,"JC318332672018-11-16 17:40:18.3720"
546,3183,3203,26233,0,1977,1,16,5,11,2018,17,51,31.664,16,5,11,2018,18,0,37.83,"JC318332032018-11-16 17:51:31.6640"
200,3183,3214,26286,0,1987,1,16,5,11,2018,17,59,43.498,16,5,11,2018,18,3,3.702,"JC318332142018-11-16 17:59:43.4980"
520,3183,3272,29215,0,1986,1,16,5,11,2018,18,4,30.9,16,5,11,2018,18,13,11.161,"JC318332722018-11-16 18:04:30.9000"
218,3183,3187,26236,0,1987,1,16,5,11,2018,18,8,37.425,16,5,11,2018,18,12,16.01,"JC318331872018-11-16 18:08:37.4250"
2751,3183,3681,29663,0,1978,1,16,5,11,2018,18,10,31.609,16,5,11,2018,18,56,23.067,"JC318336812018-11-16 18:10:31.6090"
294,3183,3187,29225,0,1979,1,16,5,11,2018,18,20,41.523,16,5,11,2018,18,25,35.782,"JC318331872018-11-16 18:20:41.5230"
352,3183,3267,29444,0,1973,1,16,5,11,2018,18,21,50.705,16,5,11,2018,18,27,42.864,"JC318332672018-11-16 18:21:50.7050"
107,3183,3184,29500,0,1969,0,16,5,11,2018,18,37,20.798,16,5,11,2018,18,39,7.917,"JC318331842018-11-16 18:37:20.7980"
392,3183,3199,29610,0,1989,1,16,5,11,2018,18,37,46.242,16,5,11,2018,18,44,18.421,"JC318331992018-11-16 18:37:46.2420"
271,3183,3638,29236,0,1977,1,16,5,11,2018,18,54,28.518,16,5,11,2018,18,59,0.361,"JC318336382018-11-16 18:54:28.5180"
2587,3183,3186,29271,0,1992,1,16,5,11,2018,19,0,11.504,16,5,11,2018,19,43,19.265,"JC318331862018-11-16 19:00:11.5040"
333,3183,3481,29227,0,1968,2,16,5,11,2018,19,5,29.83,16,5,11,2018,19,11,3.574,"JC318334812018-11-16 19:05:29.8300"
769,3183,3192,29641,0,1992,2,16,5,11,2018,19,26,48.253,16,5,11,2018,19,39,38.143,"JC318331922018-11-16 19:26:48.2530"
297,3183,3267,29251,0,1981,0,16,5,11,2018,19,39,9.478,16,5,11,2018,19,44,7.16,"JC318332672018-11-16 19:39:09.4780"
213,3183,3214,29640,0,1956,1,16,5,11,2018,19,47,43.791,16,5,11,2018,19,51,17.718,"JC318332142018-11-16 19:47:43.7910"
239,3183,3187,29222,0,1972,1,16,5,11,2018,19,58,14.488,16,5,11,2018,20,2,13.779,"JC318331872018-11-16 19:58:14.4880"
297,3183,3267,29284,0,1993,1,16,5,11,2018,20,29,16.356,16,5,11,2018,20,34,14.057,"JC318332672018-11-16 20:29:16.3560"
474,3183,3202,29532,0,1991,1,16,5,11,2018,20,30,6.151,16,5,11,2018,20,38,0.452,"JC318332022018-11-16 20:30:06.1510"
171,3183,3214,26187,0,1975,1,16,5,11,2018,20,47,29.654,16,5,11,2018,20,50,21.642,"JC318332142018-11-16 20:47:29.6540"
235,3183,3187,29263,0,1975,1,16,5,11,2018,20,48,18.819,16,5,11,2018,20,52,14.322,"JC318331872018-11-16 20:48:18.8190"
211,3183,3481,26211,0,1988,1,16,5,11,2018,20,58,34.897,16,5,11,2018,21,2,6.216,"JC318334812018-11-16 20:58:34.8970"
306,3183,3267,29126,0,1961,2,16,5,11,2018,21,23,41.941,16,5,11,2018,21,28,48.531,"JC318332672018-11-16 21:23:41.9410"
179,3183,3214,26273,0,1985,1,16,5,11,2018,21,34,11.606,16,5,11,2018,21,37,10.644,"JC318332142018-11-16 21:34:11.6060"
489,3183,3483,26184,0,1989,1,16,5,11,2018,21,53,54.874,16,5,11,2018,22,2,4.595,"JC318334832018-11-16 21:53:54.8740"
140,3183,3214,29200,0,1986,1,16,5,11,2018,22,2,32.304,16,5,11,2018,22,4,52.51,"JC318332142018-11-16 22:02:32.3040"
248,3183,3185,29504,0,1981,1,16,5,11,2018,22,51,14.841,16,5,11,2018,22,55,23.017,"JC318331852018-11-16 22:51:14.8410"
229,3183,3214,29586,0,1969,1,16,5,11,2018,23,6,26.437,16,5,11,2018,23,10,15.446,"JC318332142018-11-16 23:06:26.4370"
411,3183,3638,26174,0,1993,1,16,5,11,2018,23,10,14.671,16,5,11,2018,23,17,5.873,"JC318336382018-11-16 23:10:14.6710"
722,3183,3192,26197,1,1995,1,17,6,11,2018,2,27,52.816,17,6,11,2018,2,39,55.354,"JC318331922018-11-17 02:27:52.8160"
359,3183,3199,29480,0,1992,1,17,6,11,2018,3,0,0.536,17,6,11,2018,3,6,0.222,"JC318331992018-11-17 03:00:00.5360"
344,3183,3185,26187,0,1962,1,17,6,11,2018,9,53,34.796,17,6,11,2018,9,59,19.06,"JC318331852018-11-17 09:53:34.7960"
2697,3183,3186,29682,0,1993,1,17,6,11,2018,10,45,12.923,17,6,11,2018,11,30,10.827,"JC318331862018-11-17 10:45:12.9230"
190,3183,3681,29662,0,1980,1,17,6,11,2018,11,44,10.337,17,6,11,2018,11,47,20.679,"JC318336812018-11-17 11:44:10.3370"
297,3183,3267,29471,0,1991,1,17,6,11,2018,12,47,28.202,17,6,11,2018,12,52,25.448,"JC318332672018-11-17 12:47:28.2020"
501,3183,3199,29284,0,1990,1,17,6,11,2018,14,38,2.227,17,6,11,2018,14,46,24.127,"JC318331992018-11-17 14:38:02.2270"
621,3183,3279,29473,0,1991,1,17,6,11,2018,14,39,59.819,17,6,11,2018,14,50,20.965,"JC318332792018-11-17 14:39:59.8190"
254,3183,3267,29596,0,1973,1,17,6,11,2018,15,42,43.74,17,6,11,2018,15,46,57.802,"JC318332672018-11-17 15:42:43.7400"
404,3183,3481,29227,0,1961,1,17,6,11,2018,16,2,40.804,17,6,11,2018,16,9,25.439,"JC318334812018-11-17 16:02:40.8040"
98,3183,3184,29126,0,1990,1,17,6,11,2018,16,2,50.011,17,6,11,2018,16,4,28.679,"JC318331842018-11-17 16:02:50.0110"
158,3183,3214,29619,0,1954,2,17,6,11,2018,17,4,24.732,17,6,11,2018,17,7,3.144,"JC318332142018-11-17 17:04:24.7320"
112,3183,3639,26192,0,1991,1,17,6,11,2018,20,10,49.865,17,6,11,2018,20,12,42.785,"JC318336392018-11-17 20:10:49.8650"
374,3183,3638,29643,0,1989,2,17,6,11,2018,20,25,33.401,17,6,11,2018,20,31,47.621,"JC318336382018-11-17 20:25:33.4010"
219,3183,3639,29471,0,1968,1,17,6,11,2018,20,36,20.378,17,6,11,2018,20,39,59.987,"JC318336392018-11-17 20:36:20.3780"
165,3183,3639,26306,0,1988,1,17,6,11,2018,21,3,1.696,17,6,11,2018,21,5,46.797,"JC318336392018-11-17 21:03:01.6960"
186,3183,3481,29477,0,1988,1,17,6,11,2018,21,41,53.998,17,6,11,2018,21,45,0.94,"JC318334812018-11-17 21:41:53.9980"
229,3183,3214,26272,0,1969,1,17,6,11,2018,23,2,15.117,17,6,11,2018,23,6,4.695,"JC318332142018-11-17 23:02:15.1170"
205,3183,3639,26174,0,1995,2,18,0,11,2018,0,8,39.62,18,0,11,2018,0,12,5.38,"JC318336392018-11-18 00:08:39.6200"
145,3183,3639,29127,0,1991,1,18,0,11,2018,0,9,23.334,18,0,11,2018,0,11,48.473,"JC318336392018-11-18 00:09:23.3340"
276,3183,3267,29441,0,1960,1,18,0,11,2018,10,34,18.639,18,0,11,2018,10,38,54.848,"JC318332672018-11-18 10:34:18.6390"
213,3183,3681,29252,0,1986,1,18,0,11,2018,11,41,28.225,18,0,11,2018,11,45,2.173,"JC318336812018-11-18 11:41:28.2250"
268,3183,3267,29123,0,1974,1,18,0,11,2018,13,3,15.053,18,0,11,2018,13,7,43.976,"JC318332672018-11-18 13:03:15.0530"
2089,3183,3183,29126,0,1974,1,18,0,11,2018,13,43,18.681,18,0,11,2018,14,18,7.913,"JC318331832018-11-18 13:43:18.6810"
227,3183,3185,29544,0,1988,1,18,0,11,2018,14,16,33.654,18,0,11,2018,14,20,21.589,"JC318331852018-11-18 14:16:33.6540"
336,3183,3276,26262,0,1991,1,18,0,11,2018,14,42,10.232,18,0,11,2018,14,47,46.307,"JC318332762018-11-18 14:42:10.2320"
418,3183,3199,26274,0,1993,1,18,0,11,2018,15,1,3.878,18,0,11,2018,15,8,2.664,"JC318331992018-11-18 15:01:03.8780"
197,3183,3481,29653,0,1986,1,18,0,11,2018,16,41,57.704,18,0,11,2018,16,45,15.164,"JC318334812018-11-18 16:41:57.7040"
1553,3183,3199,29259,1,1969,0,18,0,11,2018,16,55,57.861,18,0,11,2018,17,21,51.33,"JC318331992018-11-18 16:55:57.8610"
1504,3183,3199,26192,1,1969,0,18,0,11,2018,16,56,45,18,0,11,2018,17,21,49.6,"JC318331992018-11-18 16:56:45.0000"
541,3183,3199,26155,0,1990,1,18,0,11,2018,17,3,33.473,18,0,11,2018,17,12,34.894,"JC318331992018-11-18 17:03:33.4730"
2450,3183,3183,29644,0,1969,0,18,0,11,2018,17,9,0.486,18,0,11,2018,17,49,50.493,"JC318331832018-11-18 17:09:00.4860"
255,3183,3267,29582,0,1993,1,18,0,11,2018,18,22,55.809,18,0,11,2018,18,27,11.107,"JC318332672018-11-18 18:22:55.8090"
214,3183,3214,29203,0,1980,1,18,0,11,2018,18,23,41.769,18,0,11,2018,18,27,16.118,"JC318332142018-11-18 18:23:41.7690"
504,3183,3481,29644,0,1962,1,18,0,11,2018,19,4,46.034,18,0,11,2018,19,13,10.713,"JC318334812018-11-18 19:04:46.0340"
404,3183,3202,29477,0,1993,1,18,0,11,2018,19,43,23.693,18,0,11,2018,19,50,7.967,"JC318332022018-11-18 19:43:23.6930"
928,3183,3276,29576,0,1993,1,18,0,11,2018,20,26,34.817,18,0,11,2018,20,42,3.192,"JC318332762018-11-18 20:26:34.8170"
147,3183,3214,26259,0,1954,2,18,0,11,2018,22,22,26.95,18,0,11,2018,22,24,54.207,"JC318332142018-11-18 22:22:26.9500"
292,3183,3267,26293,0,1958,1,18,0,11,2018,23,53,49.038,18,0,11,2018,23,58,41.661,"JC318332672018-11-18 23:53:49.0380"
199,3183,3267,29247,0,1981,1,19,1,11,2018,6,8,27.012,19,1,11,2018,6,11,46.972,"JC318332672018-11-19 06:08:27.0120"
177,3183,3267,29655,0,1981,1,19,1,11,2018,6,16,59.686,19,1,11,2018,6,19,57.665,"JC318332672018-11-19 06:16:59.6860"
86,3183,3184,26209,0,1981,1,19,1,11,2018,6,39,40.929,19,1,11,2018,6,41,7.234,"JC318331842018-11-19 06:39:40.9290"
71,3183,3184,26191,0,1981,1,19,1,11,2018,6,42,35.995,19,1,11,2018,6,43,47.04,"JC318331842018-11-19 06:42:35.9950"
310,3183,3185,26170,0,1981,1,19,1,11,2018,6,45,17.288,19,1,11,2018,6,50,28.064,"JC318331852018-11-19 06:45:17.2880"
453,3183,3272,29619,0,1988,1,19,1,11,2018,7,23,23.896,19,1,11,2018,7,30,57.346,"JC318332722018-11-19 07:23:23.8960"
352,3183,3202,29222,0,1984,1,19,1,11,2018,8,16,30.508,19,1,11,2018,8,22,22.717,"JC318332022018-11-19 08:16:30.5080"
138,3183,3639,29203,0,1971,2,19,1,11,2018,8,16,38.531,19,1,11,2018,8,18,57.126,"JC318336392018-11-19 08:16:38.5310"
80,3183,3184,29679,0,1975,1,19,1,11,2018,8,29,51.981,19,1,11,2018,8,31,12.252,"JC318331842018-11-19 08:29:51.9810"
470,3183,3681,26258,0,1978,1,19,1,11,2018,9,7,27.661,19,1,11,2018,9,15,17.855,"JC318336812018-11-19 09:07:27.6610"
344,3183,3267,29541,0,1979,1,19,1,11,2018,11,0,38.515,19,1,11,2018,11,6,22.977,"JC318332672018-11-19 11:00:38.5150"
103,3183,3639,26184,0,1985,1,19,1,11,2018,11,16,37.423,19,1,11,2018,11,18,21.385,"JC318336392018-11-19 11:16:37.4230"
