"tripduration","start_station_id","end_station_id","bikeid","usertype","birth_year","gender","start_day","start_wday","start_month","start_year","start_hour","start_minute","start_second","end_day","end_wday","end_month","end_year","end_hour","end_minute","end_second","id"
278,3185,3183,26246,0,1965,1,31,0,3,2019,10,27,19.298,31,0,3,2019,10,31,58.136,"JC318531832019-03-31 10:27:19.2980"
252,3185,3183,29439,0,1971,2,31,0,3,2019,10,37,29.482,31,0,3,2019,10,41,41.798,"JC318531832019-03-31 10:37:29.4820"
293,3185,3270,29234,0,1989,2,31,0,3,2019,10,45,59.589,31,0,3,2019,10,50,53.35,"JC318532702019-03-31 10:45:59.5890"
142,3185,3273,29306,0,1989,1,31,0,3,2019,16,17,23.032,31,0,3,2019,16,19,45.643,"JC318532732019-03-31 16:17:23.0320"
1303,3185,3192,29622,0,1982,1,31,0,3,2019,17,33,6.443,31,0,3,2019,17,54,50.02,"JC318531922019-03-31 17:33:06.4430"
1291,3185,3192,29298,0,1982,1,31,0,3,2019,17,33,2.207,31,0,3,2019,17,54,33.9,"JC318531922019-03-31 17:33:02.2070"
75,3185,3186,26170,0,1957,1,31,0,3,2019,17,39,15.659,31,0,3,2019,17,40,31.494,"JC318531862019-03-31 17:39:15.6590"
145,3185,3273,26196,0,1989,1,31,0,3,2019,18,28,9.501,31,0,3,2019,18,30,34.9,"JC318532732019-03-31 18:28:09.5010"
205,3185,3276,26237,0,1968,2,31,0,3,2019,18,49,18.448,31,0,3,2019,18,52,43.646,"JC318532762019-03-31 18:49:18.4480"
204,3185,3275,29634,0,1978,1,31,0,3,2019,19,15,48.609,31,0,3,2019,19,19,12.794,"JC318532752019-03-31 19:15:48.6090"
318,3185,3267,26157,0,1970,1,31,0,3,2019,19,43,47.337,31,0,3,2019,19,49,5.49,"JC318532672019-03-31 19:43:47.3370"
75,3185,3186,29126,0,1982,1,31,0,3,2019,22,30,22.948,31,0,3,2019,22,31,38.425,"JC318531862019-03-31 22:30:22.9480"
542,3186,3277,29653,0,1975,1,1,5,3,2019,9,5,35.364,1,5,3,2019,9,14,38.193,"JC318632772019-03-01 09:05:35.3640"
318,3186,3209,26306,0,1986,1,1,5,3,2019,11,33,57.259,1,5,3,2019,11,39,15.288,"JC318632092019-03-01 11:33:57.2590"
322,3186,3278,29446,0,1988,2,1,5,3,2019,11,40,30.437,1,5,3,2019,11,45,52.714,"JC318632782019-03-01 11:40:30.4370"
264,3186,3187,29295,0,1975,1,1,5,3,2019,11,45,7.985,1,5,3,2019,11,49,32.123,"JC318631872019-03-01 11:45:07.9850"
151,3186,3279,29123,0,1984,1,1,5,3,2019,12,26,15.95,1,5,3,2019,12,28,47.23,"JC318632792019-03-01 12:26:15.9500"
180,3186,3276,29503,0,1986,1,1,5,3,2019,13,10,43.66,1,5,3,2019,13,13,44.081,"JC318632762019-03-01 13:10:43.6600"
205,3186,3205,29525,0,1980,1,1,5,3,2019,13,45,23.307,1,5,3,2019,13,48,48.578,"JC318632052019-03-01 13:45:23.3070"
608,3186,3192,26212,0,1987,1,1,5,3,2019,13,49,59.368,1,5,3,2019,14,0,8.366,"JC318631922019-03-01 13:49:59.3680"
163,3186,3213,26169,0,1977,2,1,5,3,2019,16,8,46.689,1,5,3,2019,16,11,30.164,"JC318632132019-03-01 16:08:46.6890"
237,3186,3209,29267,0,1980,1,1,5,3,2019,16,43,15.289,1,5,3,2019,16,47,12.931,"JC318632092019-03-01 16:43:15.2890"
316,3186,3269,29638,0,1989,1,1,5,3,2019,16,55,22.367,1,5,3,2019,17,0,38.61,"JC318632692019-03-01 16:55:22.3670"
164,3186,3272,26276,0,1963,1,1,5,3,2019,16,56,43.892,1,5,3,2019,16,59,28.548,"JC318632722019-03-01 16:56:43.8920"
367,3186,3213,29610,0,1952,1,1,5,3,2019,16,56,49.52,1,5,3,2019,17,2,56.718,"JC318632132019-03-01 16:56:49.5200"
298,3186,3203,29514,0,1978,1,1,5,3,2019,17,1,41.478,1,5,3,2019,17,6,40.11,"JC318632032019-03-01 17:01:41.4780"
198,3186,3279,29230,0,1989,1,1,5,3,2019,17,8,22.936,1,5,3,2019,17,11,41.339,"JC318632792019-03-01 17:08:22.9360"
336,3186,3203,26234,0,1973,1,1,5,3,2019,17,14,0.889,1,5,3,2019,17,19,37.053,"JC318632032019-03-01 17:14:00.8890"
372,3186,3269,26198,0,1995,1,1,5,3,2019,17,19,40.346,1,5,3,2019,17,25,53.221,"JC318632692019-03-01 17:19:40.3460"
322,3186,3483,29653,0,1988,1,1,5,3,2019,17,20,5.18,1,5,3,2019,17,25,27.449,"JC318634832019-03-01 17:20:05.1800"
208,3186,3209,29638,0,1981,1,1,5,3,2019,17,29,44.148,1,5,3,2019,17,33,12.415,"JC318632092019-03-01 17:29:44.1480"
349,3186,3203,26200,0,1969,1,1,5,3,2019,17,31,5.377,1,5,3,2019,17,36,54.83,"JC318632032019-03-01 17:31:05.3770"
172,3186,3205,26263,0,1983,1,1,5,3,2019,17,32,59,1,5,3,2019,17,35,51.103,"JC318632052019-03-01 17:32:59.0000"
262,3186,3209,29680,0,1990,1,1,5,3,2019,17,36,33.754,1,5,3,2019,17,40,55.784,"JC318632092019-03-01 17:36:33.7540"
311,3186,3203,26305,0,1979,1,1,5,3,2019,17,42,16.336,1,5,3,2019,17,47,27.92,"JC318632032019-03-01 17:42:16.3360"
251,3186,3205,29253,0,1980,1,1,5,3,2019,17,46,33.508,1,5,3,2019,17,50,45.051,"JC318632052019-03-01 17:46:33.5080"
260,3186,3278,29515,0,1981,1,1,5,3,2019,17,49,52.721,1,5,3,2019,17,54,13.554,"JC318632782019-03-01 17:49:52.7210"
254,3186,3269,29635,0,1979,1,1,5,3,2019,17,51,47.681,1,5,3,2019,17,56,2.064,"JC318632692019-03-01 17:51:47.6810"
312,3186,3269,29272,0,1992,1,1,5,3,2019,18,0,1.627,1,5,3,2019,18,5,13.874,"JC318632692019-03-01 18:00:01.6270"
320,3186,3267,29465,0,1975,1,1,5,3,2019,18,0,43.481,1,5,3,2019,18,6,3.626,"JC318632672019-03-01 18:00:43.4810"
554,3186,3269,29654,0,1978,1,1,5,3,2019,18,6,35.069,1,5,3,2019,18,15,49.483,"JC318632692019-03-01 18:06:35.0690"
316,3186,3269,29512,0,1988,1,1,5,3,2019,18,9,28.493,1,5,3,2019,18,14,44.667,"JC318632692019-03-01 18:09:28.4930"
181,3186,3209,26276,0,1992,1,1,5,3,2019,18,10,34.153,1,5,3,2019,18,13,35.404,"JC318632092019-03-01 18:10:34.1530"
413,3186,3269,26215,0,1982,1,1,5,3,2019,18,14,42.32,1,5,3,2019,18,21,35.436,"JC318632692019-03-01 18:14:42.3200"
308,3186,3269,29508,0,1982,2,1,5,3,2019,18,15,11.18,1,5,3,2019,18,20,19.851,"JC318632692019-03-01 18:15:11.1800"
413,3186,3205,26250,0,1977,1,1,5,3,2019,18,15,45.124,1,5,3,2019,18,22,38.911,"JC318632052019-03-01 18:15:45.1240"
264,3186,3270,26253,0,1996,2,1,5,3,2019,18,16,18.012,1,5,3,2019,18,20,42.789,"JC318632702019-03-01 18:16:18.0120"
196,3186,3279,29507,0,1981,2,1,5,3,2019,18,17,53.213,1,5,3,2019,18,21,9.944,"JC318632792019-03-01 18:17:53.2130"
202,3186,3205,29503,0,1969,0,1,5,3,2019,18,18,52.527,1,5,3,2019,18,22,15.201,"JC318632052019-03-01 18:18:52.5270"
706,3186,3272,26228,0,1989,1,1,5,3,2019,18,19,22.15,1,5,3,2019,18,31,8.377,"JC318632722019-03-01 18:19:22.1500"
515,3186,3192,26263,0,1988,1,1,5,3,2019,18,23,52.135,1,5,3,2019,18,32,28.116,"JC318631922019-03-01 18:23:52.1350"
232,3186,3278,26289,0,1976,2,1,5,3,2019,18,24,36.914,1,5,3,2019,18,28,28.978,"JC318632782019-03-01 18:24:36.9140"
230,3186,3213,29483,0,1988,1,1,5,3,2019,18,24,35.656,1,5,3,2019,18,28,26.34,"JC318632132019-03-01 18:24:35.6560"
294,3186,3278,29605,0,1982,2,1,5,3,2019,18,34,8.599,1,5,3,2019,18,39,3.433,"JC318632782019-03-01 18:34:08.5990"
221,3186,3270,29503,0,1976,1,1,5,3,2019,18,48,11.158,1,5,3,2019,18,51,52.999,"JC318632702019-03-01 18:48:11.1580"
356,3186,3278,29547,0,1985,1,1,5,3,2019,18,48,42.272,1,5,3,2019,18,54,38.647,"JC318632782019-03-01 18:48:42.2720"
247,3186,3205,26185,0,1989,1,1,5,3,2019,18,53,9.055,1,5,3,2019,18,57,16.873,"JC318632052019-03-01 18:53:09.0550"
180,3186,3276,29518,0,1980,1,1,5,3,2019,18,55,22.852,1,5,3,2019,18,58,22.97,"JC318632762019-03-01 18:55:22.8520"
500,3186,3192,29628,0,1988,1,1,5,3,2019,18,59,58.456,1,5,3,2019,19,8,18.572,"JC318631922019-03-01 18:59:58.4560"
246,3186,3681,29442,0,1984,1,1,5,3,2019,19,0,32.281,1,5,3,2019,19,4,39.187,"JC318636812019-03-01 19:00:32.2810"
324,3186,3278,29215,0,1981,2,1,5,3,2019,19,0,37.18,1,5,3,2019,19,6,2.173,"JC318632782019-03-01 19:00:37.1800"
248,3186,3483,29660,0,1985,1,1,5,3,2019,19,3,0.742,1,5,3,2019,19,7,9.374,"JC318634832019-03-01 19:03:00.7420"
205,3186,3278,29273,0,1985,1,1,5,3,2019,19,4,54.299,1,5,3,2019,19,8,19.902,"JC318632782019-03-01 19:04:54.2990"
325,3186,3483,29608,0,1995,1,1,5,3,2019,19,5,0.214,1,5,3,2019,19,10,25.469,"JC318634832019-03-01 19:05:00.2140"
142,3186,3272,29213,0,1991,1,1,5,3,2019,19,5,40.995,1,5,3,2019,19,8,3.278,"JC318632722019-03-01 19:05:40.9950"
497,3186,3192,29285,0,1985,1,1,5,3,2019,19,9,2.305,1,5,3,2019,19,17,19.868,"JC318631922019-03-01 19:09:02.3050"
222,3186,3209,29577,0,1975,1,1,5,3,2019,19,10,33.584,1,5,3,2019,19,14,15.983,"JC318632092019-03-01 19:10:33.5840"
170,3186,3272,26163,0,1969,1,1,5,3,2019,19,12,0.266,1,5,3,2019,19,14,50.908,"JC318632722019-03-01 19:12:00.2660"
245,3186,3276,29286,0,1956,1,1,5,3,2019,19,11,59.064,1,5,3,2019,19,16,4.832,"JC318632762019-03-01 19:11:59.0640"
266,3186,3279,26171,0,1993,1,1,5,3,2019,19,12,8.905,1,5,3,2019,19,16,35.77,"JC318632792019-03-01 19:12:08.9050"
161,3186,3213,29530,0,1986,1,1,5,3,2019,19,16,25.527,1,5,3,2019,19,19,7.469,"JC318632132019-03-01 19:16:25.5270"
254,3186,3203,29441,0,1984,1,1,5,3,2019,19,31,34.536,1,5,3,2019,19,35,48.614,"JC318632032019-03-01 19:31:34.5360"
171,3186,3213,29580,0,1962,1,1,5,3,2019,19,31,59.319,1,5,3,2019,19,34,51.27,"JC318632132019-03-01 19:31:59.3190"
228,3186,3276,29654,0,1989,1,1,5,3,2019,19,39,8.572,1,5,3,2019,19,42,57.495,"JC318632762019-03-01 19:39:08.5720"
94,3186,3211,29577,0,1993,1,1,5,3,2019,19,41,58.958,1,5,3,2019,19,43,33.811,"JC318632112019-03-01 19:41:58.9580"
246,3186,3203,26195,0,1979,1,1,5,3,2019,19,41,54.289,1,5,3,2019,19,46,0.863,"JC318632032019-03-01 19:41:54.2890"
317,3186,3272,29254,0,1978,1,1,5,3,2019,19,42,48.516,1,5,3,2019,19,48,6.402,"JC318632722019-03-01 19:42:48.5160"
854,3186,3203,29634,0,1991,2,1,5,3,2019,19,52,38.226,1,5,3,2019,20,6,52.85,"JC318632032019-03-01 19:52:38.2260"
246,3186,3209,29267,0,1990,1,1,5,3,2019,19,56,55.791,1,5,3,2019,20,1,1.992,"JC318632092019-03-01 19:56:55.7910"
164,3186,3270,29638,0,1987,1,1,5,3,2019,20,26,6.139,1,5,3,2019,20,28,51.064,"JC318632702019-03-01 20:26:06.1390"
297,3186,3483,29551,0,1992,1,1,5,3,2019,20,26,43.914,1,5,3,2019,20,31,41.355,"JC318634832019-03-01 20:26:43.9140"
249,3186,3203,29245,0,1983,1,1,5,3,2019,20,30,12.76,1,5,3,2019,20,34,22.115,"JC318632032019-03-01 20:30:12.7600"
323,3186,3270,29286,0,1977,1,1,5,3,2019,20,31,23.921,1,5,3,2019,20,36,47.385,"JC318632702019-03-01 20:31:23.9210"
232,3186,3209,29499,0,1984,1,1,5,3,2019,20,53,21.873,1,5,3,2019,20,57,14.111,"JC318632092019-03-01 20:53:21.8730"
293,3186,3278,26296,0,1980,2,1,5,3,2019,20,57,1.952,1,5,3,2019,21,1,55.113,"JC318632782019-03-01 20:57:01.9520"
211,3186,3483,29671,0,1958,1,1,5,3,2019,21,1,38.518,1,5,3,2019,21,5,10.333,"JC318634832019-03-01 21:01:38.5180"
882,3186,3268,29552,0,1978,1,1,5,3,2019,21,14,47.996,1,5,3,2019,21,29,30.625,"JC318632682019-03-01 21:14:47.9960"
272,3186,3483,26198,0,1985,1,1,5,3,2019,21,19,56.592,1,5,3,2019,21,24,29.412,"JC318634832019-03-01 21:19:56.5920"
297,3186,3203,29546,0,1982,1,1,5,3,2019,21,31,21.3,1,5,3,2019,21,36,19.23,"JC318632032019-03-01 21:31:21.3000"
216,3186,3481,26290,0,1985,1,1,5,3,2019,21,32,7.496,1,5,3,2019,21,35,44.15,"JC318634812019-03-01 21:32:07.4960"
211,3186,3481,26273,0,1987,2,1,5,3,2019,21,32,12.203,1,5,3,2019,21,35,44.042,"JC318634812019-03-01 21:32:12.2030"
202,3186,3213,29285,0,1965,1,1,5,3,2019,21,36,16.391,1,5,3,2019,21,39,39.181,"JC318632132019-03-01 21:36:16.3910"
250,3186,3269,29269,0,1990,1,1,5,3,2019,21,45,39.833,1,5,3,2019,21,49,50.498,"JC318632692019-03-01 21:45:39.8330"
240,3186,3278,29614,0,1994,1,1,5,3,2019,21,46,26.536,1,5,3,2019,21,50,27.528,"JC318632782019-03-01 21:46:26.5360"
215,3186,3213,29610,0,1977,1,1,5,3,2019,21,48,48.677,1,5,3,2019,21,52,24.124,"JC318632132019-03-01 21:48:48.6770"
166,3186,3213,29220,0,1988,1,1,5,3,2019,21,55,2.198,1,5,3,2019,21,57,48.532,"JC318632132019-03-01 21:55:02.1980"
174,3186,3279,29514,0,1986,1,1,5,3,2019,22,33,8.376,1,5,3,2019,22,36,3.165,"JC318632792019-03-01 22:33:08.3760"
201,3186,3272,26263,0,1993,1,1,5,3,2019,22,56,8.639,1,5,3,2019,22,59,30.092,"JC318632722019-03-01 22:56:08.6390"
277,3186,3270,26275,0,1990,1,1,5,3,2019,23,4,53.226,1,5,3,2019,23,9,30.808,"JC318632702019-03-01 23:04:53.2260"
199,3186,3270,26228,0,1970,1,1,5,3,2019,23,5,4.309,1,5,3,2019,23,8,24.209,"JC318632702019-03-01 23:05:04.3090"
230,3186,3270,29675,0,1974,1,1,5,3,2019,23,5,7.079,1,5,3,2019,23,8,57.397,"JC318632702019-03-01 23:05:07.0790"
357,3186,3209,29628,0,1978,1,1,5,3,2019,23,6,5.524,1,5,3,2019,23,12,3.46,"JC318632092019-03-01 23:06:05.5240"
382,3186,3214,26306,0,1990,1,1,5,3,2019,23,41,21.067,1,5,3,2019,23,47,43.303,"JC318632142019-03-01 23:41:21.0670"
263,3186,3270,26235,0,1992,2,2,6,3,2019,0,55,0.62,2,6,3,2019,0,59,24.569,"JC318632702019-03-02 00:55:00.6200"
192,3186,3272,29580,0,1952,1,2,6,3,2019,1,18,20.963,2,6,3,2019,1,21,33.787,"JC318632722019-03-02 01:18:20.9630"
169,3186,3272,29634,0,1956,2,2,6,3,2019,1,18,47.508,2,6,3,2019,1,21,36.569,"JC318632722019-03-02 01:18:47.5080"
185,3186,3279,29230,0,1989,1,2,6,3,2019,11,36,35.214,2,6,3,2019,11,39,40.69,"JC318632792019-03-02 11:36:35.2140"
242,3186,3483,29267,0,1958,1,2,6,3,2019,13,46,44.813,2,6,3,2019,13,50,47.801,"JC318634832019-03-02 13:46:44.8130"
272,3186,3183,26248,0,1967,1,2,6,3,2019,13,50,6.468,2,6,3,2019,13,54,39.01,"JC318631832019-03-02 13:50:06.4680"
603,3186,3277,26281,0,1975,1,2,6,3,2019,14,29,12.294,2,6,3,2019,14,39,15.618,"JC318632772019-03-02 14:29:12.2940"
571,3186,3192,29503,0,1992,2,2,6,3,2019,14,29,49.831,2,6,3,2019,14,39,21.671,"JC318631922019-03-02 14:29:49.8310"
400,3186,3205,26253,0,1987,1,2,6,3,2019,15,4,4.009,2,6,3,2019,15,10,44.77,"JC318632052019-03-02 15:04:04.0090"
341,3186,3184,26234,0,1995,1,2,6,3,2019,15,35,15.936,2,6,3,2019,15,40,57.87,"JC318631842019-03-02 15:35:15.9360"
386,3186,3203,29608,0,1980,1,2,6,3,2019,16,17,0.294,2,6,3,2019,16,23,26.504,"JC318632032019-03-02 16:17:00.2940"
267,3186,3209,29670,0,1968,2,2,6,3,2019,16,17,18.937,2,6,3,2019,16,21,46.542,"JC318632092019-03-02 16:17:18.9370"
316,3186,3276,29293,0,1968,2,2,6,3,2019,16,30,8.409,2,6,3,2019,16,35,25.009,"JC318632762019-03-02 16:30:08.4090"
293,3186,3209,26242,0,1985,2,2,6,3,2019,17,21,0.652,2,6,3,2019,17,25,54.29,"JC318632092019-03-02 17:21:00.6520"
304,3186,3483,29261,0,1988,1,2,6,3,2019,17,33,18.993,2,6,3,2019,17,38,23.159,"JC318634832019-03-02 17:33:18.9930"
638,3186,3272,29234,0,1992,1,2,6,3,2019,17,36,22.647,2,6,3,2019,17,47,1.528,"JC318632722019-03-02 17:36:22.6470"
542,3186,3183,26307,0,1969,0,2,6,3,2019,17,43,22.796,2,6,3,2019,17,52,25.262,"JC318631832019-03-02 17:43:22.7960"
398,3186,3205,26193,0,1970,2,2,6,3,2019,17,44,35.247,2,6,3,2019,17,51,13.32,"JC318632052019-03-02 17:44:35.2470"
330,3186,3209,26181,0,1990,1,2,6,3,2019,18,0,29.189,2,6,3,2019,18,5,59.674,"JC318632092019-03-02 18:00:29.1890"
145,3186,3273,26190,0,1987,1,2,6,3,2019,19,1,23.529,2,6,3,2019,19,3,48.819,"JC318632732019-03-02 19:01:23.5290"
1106,3186,3209,29308,0,1967,1,2,6,3,2019,19,10,43.187,2,6,3,2019,19,29,9.516,"JC318632092019-03-02 19:10:43.1870"
566,3186,3483,29643,0,1990,2,2,6,3,2019,20,7,14.214,2,6,3,2019,20,16,40.272,"JC318634832019-03-02 20:07:14.2140"
246,3186,3483,29290,0,1987,1,2,6,3,2019,20,20,43.367,2,6,3,2019,20,24,49.472,"JC318634832019-03-02 20:20:43.3670"
205,3186,3209,29518,1,1990,1,2,6,3,2019,20,36,50.163,2,6,3,2019,20,40,15.227,"JC318632092019-03-02 20:36:50.1630"
286,3186,3278,29580,0,1981,2,2,6,3,2019,20,50,28.706,2,6,3,2019,20,55,15.258,"JC318632782019-03-02 20:50:28.7060"
265,3186,3681,29670,0,1984,1,2,6,3,2019,21,53,11.88,2,6,3,2019,21,57,37.479,"JC318636812019-03-02 21:53:11.8800"
249,3186,3209,29272,0,1979,1,2,6,3,2019,22,31,33.159,2,6,3,2019,22,35,42.999,"JC318632092019-03-02 22:31:33.1590"
275,3186,3209,26239,0,1978,1,2,6,3,2019,22,42,30.793,2,6,3,2019,22,47,5.823,"JC318632092019-03-02 22:42:30.7930"
209,3186,3278,26185,0,1968,1,2,6,3,2019,23,26,23.584,2,6,3,2019,23,29,52.844,"JC318632782019-03-02 23:26:23.5840"
308,3186,3681,29465,0,1978,1,2,6,3,2019,23,38,39.976,2,6,3,2019,23,43,47.976,"JC318636812019-03-02 23:38:39.9760"
276,3186,3483,29550,0,1958,1,2,6,3,2019,23,49,44.946,2,6,3,2019,23,54,20.953,"JC318634832019-03-02 23:49:44.9460"
1077,3186,3196,29290,0,1990,2,2,6,3,2019,23,53,6.161,3,0,3,2019,0,11,3.513,"JC318631962019-03-02 23:53:06.1610"
307,3186,3186,29254,0,1962,1,3,0,3,2019,0,20,41.814,3,0,3,2019,0,25,49.368,"JC318631862019-03-03 00:20:41.8140"
143,3186,3213,29254,0,1990,1,3,0,3,2019,0,37,40.723,3,0,3,2019,0,40,4.291,"JC318632132019-03-03 00:37:40.7230"
1070,3186,3186,26182,0,1996,1,3,0,3,2019,1,25,11.278,3,0,3,2019,1,43,1.645,"JC318631862019-03-03 01:25:11.2780"
241,3186,3278,29512,0,1980,2,3,0,3,2019,2,16,7.84,3,0,3,2019,2,20,8.88,"JC318632782019-03-03 02:16:07.8400"
165,3186,3213,29253,0,1962,1,3,0,3,2019,2,33,47.048,3,0,3,2019,2,36,32.749,"JC318632132019-03-03 02:33:47.0480"
323,3186,3278,26289,0,1981,1,3,0,3,2019,10,17,49.624,3,0,3,2019,10,23,12.809,"JC318632782019-03-03 10:17:49.6240"
234,3186,3205,29267,0,1969,0,3,0,3,2019,10,26,37.079,3,0,3,2019,10,30,31.782,"JC318632052019-03-03 10:26:37.0790"
718,3186,3192,29269,0,1988,2,3,0,3,2019,11,1,28.876,3,0,3,2019,11,13,27.295,"JC318631922019-03-03 11:01:28.8760"
246,3186,3483,26182,0,1995,1,3,0,3,2019,11,4,0.768,3,0,3,2019,11,8,6.822,"JC318634832019-03-03 11:04:00.7680"
224,3186,3276,26296,0,1990,1,3,0,3,2019,11,30,15.774,3,0,3,2019,11,34,0.348,"JC318632762019-03-03 11:30:15.7740"
301,3186,3483,29499,0,1978,2,3,0,3,2019,11,34,7.517,3,0,3,2019,11,39,9.311,"JC318634832019-03-03 11:34:07.5170"
255,3186,3681,29254,0,1986,1,3,0,3,2019,12,17,57.229,3,0,3,2019,12,22,12.65,"JC318636812019-03-03 12:17:57.2290"
657,3186,3225,26221,0,1984,1,3,0,3,2019,12,21,59.685,3,0,3,2019,12,32,57.537,"JC318632252019-03-03 12:21:59.6850"
972,3186,3277,26156,0,1980,1,3,0,3,2019,12,38,25.412,3,0,3,2019,12,54,37.442,"JC318632772019-03-03 12:38:25.4120"
174,3186,3276,29680,0,1989,1,3,0,3,2019,12,48,18.51,3,0,3,2019,12,51,12.791,"JC318632762019-03-03 12:48:18.5100"
231,3186,3211,29494,0,1993,1,3,0,3,2019,12,52,18.855,3,0,3,2019,12,56,10.733,"JC318632112019-03-03 12:52:18.8550"
472,3186,3267,29458,0,1976,2,3,0,3,2019,12,53,20.173,3,0,3,2019,13,1,12.298,"JC318632672019-03-03 12:53:20.1730"
228,3186,3276,29285,0,1993,1,3,0,3,2019,13,31,55.962,3,0,3,2019,13,35,44.229,"JC318632762019-03-03 13:31:55.9620"
189,3186,3276,29269,0,1979,1,3,0,3,2019,13,35,7.922,3,0,3,2019,13,38,17.315,"JC318632762019-03-03 13:35:07.9220"
355,3186,3267,29609,0,1955,1,3,0,3,2019,14,1,1.151,3,0,3,2019,14,6,56.166,"JC318632672019-03-03 14:01:01.1510"
69,3186,3186,26273,0,1960,1,3,0,3,2019,14,10,14.801,3,0,3,2019,14,11,23.869,"JC318631862019-03-03 14:10:14.8010"
1070,3186,3280,29269,0,1960,1,3,0,3,2019,14,11,54.737,3,0,3,2019,14,29,45.022,"JC318632802019-03-03 14:11:54.7370"
327,3186,3269,29667,0,1978,0,3,0,3,2019,14,27,3.367,3,0,3,2019,14,32,30.622,"JC318632692019-03-03 14:27:03.3670"
216,3186,3187,26283,0,1983,1,3,0,3,2019,14,41,14.817,3,0,3,2019,14,44,51.549,"JC318631872019-03-03 14:41:14.8170"
420,3186,3681,26281,0,1980,2,3,0,3,2019,14,50,52.912,3,0,3,2019,14,57,53.613,"JC318636812019-03-03 14:50:52.9120"
313,3186,3276,26214,0,1985,2,3,0,3,2019,14,52,20.889,3,0,3,2019,14,57,34.309,"JC318632762019-03-03 14:52:20.8890"
243,3186,3209,29671,0,1990,1,3,0,3,2019,15,56,24.103,3,0,3,2019,16,0,27.197,"JC318632092019-03-03 15:56:24.1030"
158,3186,3272,26306,0,1976,1,3,0,3,2019,16,50,38.606,3,0,3,2019,16,53,16.97,"JC318632722019-03-03 16:50:38.6060"
336,3186,3184,29672,0,1979,1,3,0,3,2019,17,8,1.566,3,0,3,2019,17,13,38.365,"JC318631842019-03-03 17:08:01.5660"
223,3186,3270,26200,0,1958,2,3,0,3,2019,17,22,6.331,3,0,3,2019,17,25,49.691,"JC318632702019-03-03 17:22:06.3310"
203,3186,3279,29640,0,1976,1,3,0,3,2019,18,20,51.608,3,0,3,2019,18,24,15.319,"JC318632792019-03-03 18:20:51.6080"
74,3186,3211,29242,0,1993,1,3,0,3,2019,19,14,12.393,3,0,3,2019,19,15,27.229,"JC318632112019-03-03 19:14:12.3930"
225,3186,3205,29285,0,1976,2,4,1,3,2019,7,59,32.242,4,1,3,2019,8,3,18.116,"JC318632052019-03-04 07:59:32.2420"
616,3186,3277,26304,0,1975,1,4,1,3,2019,8,46,22.129,4,1,3,2019,8,56,38.962,"JC318632772019-03-04 08:46:22.1290"
335,3186,3203,29201,0,1973,2,4,1,3,2019,9,12,43.875,4,1,3,2019,9,18,19.591,"JC318632032019-03-04 09:12:43.8750"
264,3186,3276,29608,0,1971,2,4,1,3,2019,11,33,21.199,4,1,3,2019,11,37,46.121,"JC318632762019-03-04 11:33:21.1990"
750,3186,3679,29267,0,1983,1,4,1,3,2019,12,2,16.251,4,1,3,2019,12,14,47.129,"JC318636792019-03-04 12:02:16.2510"
217,3186,3681,26250,0,1964,1,4,1,3,2019,13,19,36.565,4,1,3,2019,13,23,14.133,"JC318636812019-03-04 13:19:36.5650"
135,3186,3213,26294,0,1986,1,4,1,3,2019,13,56,42.838,4,1,3,2019,13,58,58.159,"JC318632132019-03-04 13:56:42.8380"
429,3186,3278,29273,0,1987,1,4,1,3,2019,14,8,12.404,4,1,3,2019,14,15,22.114,"JC318632782019-03-04 14:08:12.4040"
185,3186,3185,29230,0,1980,1,4,1,3,2019,14,18,59.808,4,1,3,2019,14,22,5.747,"JC318631852019-03-04 14:18:59.8080"
227,3186,3205,29515,0,1955,1,4,1,3,2019,15,43,29.42,4,1,3,2019,15,47,16.545,"JC318632052019-03-04 15:43:29.4200"
455,3186,3267,29598,0,1961,2,4,1,3,2019,15,48,1.4,4,1,3,2019,15,55,37.12,"JC318632672019-03-04 15:48:01.4000"
187,3186,3279,26184,0,1986,1,4,1,3,2019,16,10,16.911,4,1,3,2019,16,13,24.159,"JC318632792019-03-04 16:10:16.9110"
186,3186,3205,29268,0,1990,2,4,1,3,2019,16,26,16.355,4,1,3,2019,16,29,23.265,"JC318632052019-03-04 16:26:16.3550"
241,3186,3278,29614,0,1994,1,4,1,3,2019,16,26,39.106,4,1,3,2019,16,30,40.937,"JC318632782019-03-04 16:26:39.1060"
228,3186,3209,29667,0,1965,1,4,1,3,2019,16,34,11.657,4,1,3,2019,16,38,0.268,"JC318632092019-03-04 16:34:11.6570"
225,3186,3209,29635,0,1980,1,4,1,3,2019,16,34,41.376,4,1,3,2019,16,38,27.211,"JC318632092019-03-04 16:34:41.3760"
195,3186,3213,29468,0,1988,1,4,1,3,2019,16,51,18.377,4,1,3,2019,16,54,34.053,"JC318632132019-03-04 16:51:18.3770"
271,3186,3209,26182,0,1980,2,4,1,3,2019,17,7,55.004,4,1,3,2019,17,12,26.682,"JC318632092019-03-04 17:07:55.0040"
453,3186,3203,29635,0,1990,1,4,1,3,2019,17,7,58.916,4,1,3,2019,17,15,32.861,"JC318632032019-03-04 17:07:58.9160"
334,3186,3278,29278,0,1982,2,4,1,3,2019,17,16,57.587,4,1,3,2019,17,22,31.853,"JC318632782019-03-04 17:16:57.5870"
