"tripduration","start_station_id","end_station_id","bikeid","usertype","birth_year","gender","start_day","start_wday","start_month","start_year","start_hour","start_minute","start_second","end_day","end_wday","end_month","end_year","end_hour","end_minute","end_second","id"
362,3186,3203,26225,0,1988,1,20,4,12,2018,18,23,4.894,20,4,12,2018,18,29,7.223,"JC318632032018-12-20 18:23:04.8940"
468,3186,3192,29586,0,1985,1,20,4,12,2018,18,33,31.283,20,4,12,2018,18,41,19.942,"JC318631922018-12-20 18:33:31.2830"
163,3186,3213,29517,0,1984,1,20,4,12,2018,18,42,12.832,20,4,12,2018,18,44,56.293,"JC318632132018-12-20 18:42:12.8320"
609,3186,3268,29483,0,1989,1,20,4,12,2018,18,48,13.651,20,4,12,2018,18,58,22.952,"JC318632682018-12-20 18:48:13.6510"
511,3186,3192,29542,0,1988,1,20,4,12,2018,18,48,21.554,20,4,12,2018,18,56,53.012,"JC318631922018-12-20 18:48:21.5540"
211,3186,3270,29582,0,1969,2,20,4,12,2018,18,48,27.635,20,4,12,2018,18,51,59.241,"JC318632702018-12-20 18:48:27.6350"
351,3186,3203,29290,0,1988,1,20,4,12,2018,18,51,9.097,20,4,12,2018,18,57,0.235,"JC318632032018-12-20 18:51:09.0970"
173,3186,3279,29276,0,1976,1,20,4,12,2018,18,53,5.883,20,4,12,2018,18,55,59.333,"JC318632792018-12-20 18:53:05.8830"
177,3186,3278,29612,0,1993,1,20,4,12,2018,18,54,57.235,20,4,12,2018,18,57,54.774,"JC318632782018-12-20 18:54:57.2350"
201,3186,3270,29469,0,1967,1,20,4,12,2018,18,58,32.087,20,4,12,2018,19,1,53.946,"JC318632702018-12-20 18:58:32.0870"
109,3186,3211,26276,0,1993,1,20,4,12,2018,19,0,33.717,20,4,12,2018,19,2,22.763,"JC318632112018-12-20 19:00:33.7170"
251,3186,3203,26166,0,1988,1,20,4,12,2018,19,3,13.127,20,4,12,2018,19,7,24.184,"JC318632032018-12-20 19:03:13.1270"
163,3186,3279,29572,0,1976,1,20,4,12,2018,19,3,46.333,20,4,12,2018,19,6,29.982,"JC318632792018-12-20 19:03:46.3330"
256,3186,3269,29535,0,1988,1,20,4,12,2018,19,10,2.007,20,4,12,2018,19,14,18.98,"JC318632692018-12-20 19:10:02.0070"
216,3186,3278,29241,0,1985,1,20,4,12,2018,19,17,12.441,20,4,12,2018,19,20,49.13,"JC318632782018-12-20 19:17:12.4410"
220,3186,3278,26159,0,1983,2,20,4,12,2018,19,21,48.177,20,4,12,2018,19,25,28.494,"JC318632782018-12-20 19:21:48.1770"
276,3186,3269,26213,0,1980,1,20,4,12,2018,19,23,5.31,20,4,12,2018,19,27,41.773,"JC318632692018-12-20 19:23:05.3100"
174,3186,3276,26287,0,1980,1,20,4,12,2018,19,23,19.265,20,4,12,2018,19,26,13.904,"JC318632762018-12-20 19:23:19.2650"
526,3186,3206,29298,0,1987,1,20,4,12,2018,19,29,57.506,20,4,12,2018,19,38,44.067,"JC318632062018-12-20 19:29:57.5060"
263,3186,3269,29467,0,1986,1,20,4,12,2018,19,30,59.961,20,4,12,2018,19,35,23.482,"JC318632692018-12-20 19:30:59.9610"
273,3186,3203,29228,0,1968,1,20,4,12,2018,19,37,59.401,20,4,12,2018,19,42,32.417,"JC318632032018-12-20 19:37:59.4010"
765,3186,3269,29293,0,1992,1,20,4,12,2018,19,39,50.661,20,4,12,2018,19,52,36.4,"JC318632692018-12-20 19:39:50.6610"
256,3186,3203,26216,0,1984,1,20,4,12,2018,19,40,31.231,20,4,12,2018,19,44,47.673,"JC318632032018-12-20 19:40:31.2310"
144,3186,3276,29292,0,1986,1,20,4,12,2018,19,47,19.705,20,4,12,2018,19,49,44.684,"JC318632762018-12-20 19:47:19.7050"
229,3186,3276,29437,0,1986,1,20,4,12,2018,20,21,40.418,20,4,12,2018,20,25,30.392,"JC318632762018-12-20 20:21:40.4180"
266,3186,3276,29519,0,1987,2,20,4,12,2018,20,26,31.42,20,4,12,2018,20,30,58.07,"JC318632762018-12-20 20:26:31.4200"
129,3186,3279,26200,0,1982,1,20,4,12,2018,20,46,40.378,20,4,12,2018,20,48,50.019,"JC318632792018-12-20 20:46:40.3780"
277,3186,3681,29214,0,1974,1,20,4,12,2018,20,52,52.558,20,4,12,2018,20,57,29.718,"JC318636812018-12-20 20:52:52.5580"
232,3186,3203,29199,0,1983,1,20,4,12,2018,21,1,30.062,20,4,12,2018,21,5,22.259,"JC318632032018-12-20 21:01:30.0620"
155,3186,3279,26262,0,1986,1,20,4,12,2018,21,5,47.049,20,4,12,2018,21,8,22.915,"JC318632792018-12-20 21:05:47.0490"
718,3186,3194,29121,0,1981,1,20,4,12,2018,21,6,26.406,20,4,12,2018,21,18,24.52,"JC318631942018-12-20 21:06:26.4060"
162,3186,3279,29281,0,1949,1,20,4,12,2018,21,10,32.046,20,4,12,2018,21,13,14.213,"JC318632792018-12-20 21:10:32.0460"
278,3186,3270,29471,0,1956,1,20,4,12,2018,21,20,39.617,20,4,12,2018,21,25,18.3,"JC318632702018-12-20 21:20:39.6170"
266,3186,3203,26258,0,1991,2,20,4,12,2018,21,40,28.922,20,4,12,2018,21,44,55.857,"JC318632032018-12-20 21:40:28.9220"
201,3186,3276,29502,0,1984,1,20,4,12,2018,23,28,15.783,20,4,12,2018,23,31,37.058,"JC318632762018-12-20 23:28:15.7830"
194,3186,3205,26264,0,1976,2,21,5,12,2018,6,44,17.381,21,5,12,2018,6,47,32.128,"JC318632052018-12-21 06:44:17.3810"
238,3186,3278,29468,0,1994,1,21,5,12,2018,9,35,16.243,21,5,12,2018,9,39,14.609,"JC318632782018-12-21 09:35:16.2430"
278,3186,3276,29535,0,1994,1,21,5,12,2018,10,2,47.361,21,5,12,2018,10,7,25.741,"JC318632762018-12-21 10:02:47.3610"
256,3186,3213,29241,0,1990,1,21,5,12,2018,11,30,41.167,21,5,12,2018,11,34,58.119,"JC318632132018-12-21 11:30:41.1670"
262,3186,3270,29458,0,1967,1,21,5,12,2018,12,11,26.813,21,5,12,2018,12,15,49.374,"JC318632702018-12-21 12:11:26.8130"
219,3186,3205,26287,0,1992,1,21,5,12,2018,13,3,31.157,21,5,12,2018,13,7,10.614,"JC318632052018-12-21 13:03:31.1570"
234,3186,3269,29659,0,1993,1,21,5,12,2018,13,12,4.652,21,5,12,2018,13,15,59.599,"JC318632692018-12-21 13:12:04.6520"
162,3186,3272,26246,0,1963,1,21,5,12,2018,13,41,25.38,21,5,12,2018,13,44,7.417,"JC318632722018-12-21 13:41:25.3800"
595,3186,3267,33744,0,1963,2,21,5,12,2018,14,9,44.537,21,5,12,2018,14,19,40.172,"JC318632672018-12-21 14:09:44.5370"
198,3186,3205,29272,0,1969,0,21,5,12,2018,14,17,12.112,21,5,12,2018,14,20,30.358,"JC318632052018-12-21 14:17:12.1120"
278,3186,3279,26291,0,1987,2,21,5,12,2018,14,18,10.837,21,5,12,2018,14,22,48.859,"JC318632792018-12-21 14:18:10.8370"
981,3186,3195,29602,0,1981,1,21,5,12,2018,14,20,49.857,21,5,12,2018,14,37,10.867,"JC318631952018-12-21 14:20:49.8570"
219,3186,3205,29241,0,1989,1,21,5,12,2018,14,36,41.36,21,5,12,2018,14,40,20.502,"JC318632052018-12-21 14:36:41.3600"
297,3186,3203,29534,0,1978,1,21,5,12,2018,14,39,25.063,21,5,12,2018,14,44,22.625,"JC318632032018-12-21 14:39:25.0630"
231,3186,3203,29612,0,1979,1,21,5,12,2018,14,47,52.975,21,5,12,2018,14,51,44.918,"JC318632032018-12-21 14:47:52.9750"
523,3186,3202,26268,0,1991,1,21,5,12,2018,14,51,1.768,21,5,12,2018,14,59,44.923,"JC318632022018-12-21 14:51:01.7680"
270,3186,3270,29461,0,1976,1,21,5,12,2018,15,45,16.381,21,5,12,2018,15,49,46.484,"JC318632702018-12-21 15:45:16.3810"
166,3186,3213,29199,0,1988,1,21,5,12,2018,15,51,43.74,21,5,12,2018,15,54,30.407,"JC318632132018-12-21 15:51:43.7400"
655,3186,3202,26248,0,1989,1,21,5,12,2018,15,53,23.342,21,5,12,2018,16,4,19.117,"JC318632022018-12-21 15:53:23.3420"
332,3186,3269,29498,0,1986,1,21,5,12,2018,16,1,48.425,21,5,12,2018,16,7,20.924,"JC318632692018-12-21 16:01:48.4250"
177,3186,3276,29485,0,1986,1,21,5,12,2018,16,6,56.407,21,5,12,2018,16,9,53.897,"JC318632762018-12-21 16:06:56.4070"
271,3186,3203,29496,0,1988,1,21,5,12,2018,16,10,33.536,21,5,12,2018,16,15,5.462,"JC318632032018-12-21 16:10:33.5360"
288,3186,3203,29582,0,1978,1,21,5,12,2018,16,10,41.587,21,5,12,2018,16,15,30.454,"JC318632032018-12-21 16:10:41.5870"
207,3186,3279,29460,0,1977,2,21,5,12,2018,16,21,15.259,21,5,12,2018,16,24,42.791,"JC318632792018-12-21 16:21:15.2590"
277,3186,3483,29215,0,1995,1,21,5,12,2018,16,39,58.813,21,5,12,2018,16,44,36.223,"JC318634832018-12-21 16:39:58.8130"
170,3186,3213,26184,0,1981,2,21,5,12,2018,16,55,26.516,21,5,12,2018,16,58,17.292,"JC318632132018-12-21 16:55:26.5160"
347,3186,3203,29535,0,1980,1,21,5,12,2018,16,59,17.651,21,5,12,2018,17,5,5.034,"JC318632032018-12-21 16:59:17.6510"
88,3186,3185,29469,0,1988,1,21,5,12,2018,17,6,45.43,21,5,12,2018,17,8,13.871,"JC318631852018-12-21 17:06:45.4300"
390,3186,3269,29288,0,1972,2,21,5,12,2018,17,11,46.831,21,5,12,2018,17,18,16.968,"JC318632692018-12-21 17:11:46.8310"
341,3186,3203,29612,0,1990,2,21,5,12,2018,17,12,27.007,21,5,12,2018,17,18,8.565,"JC318632032018-12-21 17:12:27.0070"
341,3186,3203,26212,0,1987,2,21,5,12,2018,17,15,34.183,21,5,12,2018,17,21,15.353,"JC318632032018-12-21 17:15:34.1830"
305,3186,3203,29582,0,1984,1,21,5,12,2018,17,17,18.405,21,5,12,2018,17,22,24.085,"JC318632032018-12-21 17:17:18.4050"
249,3186,3270,29225,0,1981,1,21,5,12,2018,17,20,47.914,21,5,12,2018,17,24,57.417,"JC318632702018-12-21 17:20:47.9140"
514,3186,3192,26197,0,1985,1,21,5,12,2018,17,23,34.17,21,5,12,2018,17,32,8.797,"JC318631922018-12-21 17:23:34.1700"
332,3186,3278,29207,0,1981,2,21,5,12,2018,17,28,44.262,21,5,12,2018,17,34,16.72,"JC318632782018-12-21 17:28:44.2620"
522,3186,3212,29465,0,1985,1,21,5,12,2018,17,31,52.351,21,5,12,2018,17,40,34.477,"JC318632122018-12-21 17:31:52.3510"
272,3186,3187,29236,0,1990,2,21,5,12,2018,17,32,25.519,21,5,12,2018,17,36,57.758,"JC318631872018-12-21 17:32:25.5190"
264,3186,3278,29517,0,1986,2,21,5,12,2018,17,35,27.421,21,5,12,2018,17,39,51.676,"JC318632782018-12-21 17:35:27.4210"
317,3186,3278,29467,0,1983,2,21,5,12,2018,17,36,5.576,21,5,12,2018,17,41,23.483,"JC318632782018-12-21 17:36:05.5760"
571,3186,3192,29542,0,1991,1,21,5,12,2018,17,42,34.668,21,5,12,2018,17,52,6.133,"JC318631922018-12-21 17:42:34.6680"
338,3186,3203,26264,0,1990,1,21,5,12,2018,17,54,21.371,21,5,12,2018,17,59,59.991,"JC318632032018-12-21 17:54:21.3710"
297,3186,3203,26300,0,1990,2,21,5,12,2018,17,55,14.878,21,5,12,2018,18,0,12.338,"JC318632032018-12-21 17:55:14.8780"
628,3186,3192,29496,0,1983,1,21,5,12,2018,17,56,21.867,21,5,12,2018,18,6,50.467,"JC318631922018-12-21 17:56:21.8670"
234,3186,3276,26200,0,1980,1,21,5,12,2018,17,57,30.072,21,5,12,2018,18,1,24.357,"JC318632762018-12-21 17:57:30.0720"
345,3186,3278,29582,0,1988,2,21,5,12,2018,17,58,46.83,21,5,12,2018,18,4,32.365,"JC318632782018-12-21 17:58:46.8300"
332,3186,3203,26206,0,1991,2,21,5,12,2018,18,1,28.079,21,5,12,2018,18,7,0.427,"JC318632032018-12-21 18:01:28.0790"
200,3186,3278,29612,0,1956,1,21,5,12,2018,18,3,30.409,21,5,12,2018,18,6,51.162,"JC318632782018-12-21 18:03:30.4090"
263,3186,3203,29290,0,1988,1,21,5,12,2018,18,15,30.108,21,5,12,2018,18,19,53.858,"JC318632032018-12-21 18:15:30.1080"
243,3186,3270,29528,0,1967,1,21,5,12,2018,18,23,15.289,21,5,12,2018,18,27,18.609,"JC318632702018-12-21 18:23:15.2890"
235,3186,3278,29665,0,1991,1,21,5,12,2018,18,25,9.771,21,5,12,2018,18,29,5.666,"JC318632782018-12-21 18:25:09.7710"
198,3186,3213,29528,0,1990,1,21,5,12,2018,18,46,53.898,21,5,12,2018,18,50,12.583,"JC318632132018-12-21 18:46:53.8980"
321,3186,3269,26266,0,1974,1,21,5,12,2018,18,47,34.802,21,5,12,2018,18,52,56.147,"JC318632692018-12-21 18:47:34.8020"
325,3186,3483,33744,0,1985,1,21,5,12,2018,18,51,37.545,21,5,12,2018,18,57,2.655,"JC318634832018-12-21 18:51:37.5450"
654,3186,3268,26212,0,1979,1,21,5,12,2018,18,51,58.329,21,5,12,2018,19,2,52.678,"JC318632682018-12-21 18:51:58.3290"
239,3186,3278,29536,0,1985,1,21,5,12,2018,18,53,49.065,21,5,12,2018,18,57,48.614,"JC318632782018-12-21 18:53:49.0650"
192,3186,3272,29670,0,1957,2,21,5,12,2018,18,55,46.155,21,5,12,2018,18,58,58.966,"JC318632722018-12-21 18:55:46.1550"
157,3186,3279,26235,0,1993,1,21,5,12,2018,18,56,23.167,21,5,12,2018,18,59,0.414,"JC318632792018-12-21 18:56:23.1670"
248,3186,3483,29598,0,1992,2,21,5,12,2018,19,6,37.809,21,5,12,2018,19,10,46.248,"JC318634832018-12-21 19:06:37.8090"
220,3186,3276,29508,0,1984,1,21,5,12,2018,19,13,4.023,21,5,12,2018,19,16,44.199,"JC318632762018-12-21 19:13:04.0230"
263,3186,3203,29293,0,1973,1,21,5,12,2018,19,31,51.442,21,5,12,2018,19,36,14.542,"JC318632032018-12-21 19:31:51.4420"
395,3186,3209,29207,0,1979,2,21,5,12,2018,19,34,26.999,21,5,12,2018,19,41,2.912,"JC318632092018-12-21 19:34:26.9990"
311,3186,3209,29461,0,1982,1,21,5,12,2018,20,6,51.95,21,5,12,2018,20,12,3.794,"JC318632092018-12-21 20:06:51.9500"
190,3186,3270,26206,0,1969,2,21,5,12,2018,20,16,14.424,21,5,12,2018,20,19,24.45,"JC318632702018-12-21 20:16:14.4240"
223,3186,3209,29225,0,1991,2,21,5,12,2018,20,17,5.67,21,5,12,2018,20,20,48.678,"JC318632092018-12-21 20:17:05.6700"
203,3186,3272,29534,0,1958,1,21,5,12,2018,20,18,35.129,21,5,12,2018,20,21,58.743,"JC318632722018-12-21 20:18:35.1290"
297,3186,3203,26279,0,1968,1,21,5,12,2018,20,30,45.251,21,5,12,2018,20,35,42.565,"JC318632032018-12-21 20:30:45.2510"
279,3186,3203,26268,0,1971,2,21,5,12,2018,20,37,58.36,21,5,12,2018,20,42,38.148,"JC318632032018-12-21 20:37:58.3600"
309,3186,3278,26202,0,1977,2,21,5,12,2018,20,45,47.67,21,5,12,2018,20,50,57.296,"JC318632782018-12-21 20:45:47.6700"
206,3186,3205,29496,0,1976,2,21,5,12,2018,21,5,21.236,21,5,12,2018,21,8,47.715,"JC318632052018-12-21 21:05:21.2360"
243,3186,3203,26204,0,1983,1,21,5,12,2018,21,10,34.703,21,5,12,2018,21,14,38.371,"JC318632032018-12-21 21:10:34.7030"
119,3186,3211,29442,0,1995,1,21,5,12,2018,21,14,51.818,21,5,12,2018,21,16,51.655,"JC318632112018-12-21 21:14:51.8180"
1251,3186,3193,26161,0,1977,1,21,5,12,2018,21,15,9.539,21,5,12,2018,21,36,1.53,"JC318631932018-12-21 21:15:09.5390"
127,3186,3213,29496,0,1970,1,21,5,12,2018,21,46,22.531,21,5,12,2018,21,48,29.754,"JC318632132018-12-21 21:46:22.5310"
502,3186,3192,29659,0,1988,1,21,5,12,2018,21,55,16.142,21,5,12,2018,22,3,38.162,"JC318631922018-12-21 21:55:16.1420"
258,3186,3203,29500,0,1968,1,21,5,12,2018,21,56,50.295,21,5,12,2018,22,1,8.893,"JC318632032018-12-21 21:56:50.2950"
240,3186,3269,29517,0,1988,1,21,5,12,2018,22,35,16.017,21,5,12,2018,22,39,16.259,"JC318632692018-12-21 22:35:16.0170"
210,3186,3270,26306,0,1988,1,21,5,12,2018,22,36,22.544,21,5,12,2018,22,39,53.397,"JC318632702018-12-21 22:36:22.5440"
228,3186,3481,29204,0,1988,1,21,5,12,2018,23,0,17.851,21,5,12,2018,23,4,5.961,"JC318634812018-12-21 23:00:17.8510"
210,3186,3481,26235,0,1987,2,21,5,12,2018,23,0,36.181,21,5,12,2018,23,4,6.862,"JC318634812018-12-21 23:00:36.1810"
303,3186,3270,29257,0,1987,1,21,5,12,2018,23,5,49.777,21,5,12,2018,23,10,52.973,"JC318632702018-12-21 23:05:49.7770"
245,3186,3203,26261,0,1986,1,21,5,12,2018,23,10,29.168,21,5,12,2018,23,14,34.281,"JC318632032018-12-21 23:10:29.1680"
225,3186,3279,29208,0,1996,2,21,5,12,2018,23,50,1.492,21,5,12,2018,23,53,47.277,"JC318632792018-12-21 23:50:01.4920"
223,3186,3269,29532,0,1981,2,22,6,12,2018,0,50,30.818,22,6,12,2018,0,54,14.451,"JC318632692018-12-22 00:50:30.8180"
129,3186,3213,26306,0,1962,1,22,6,12,2018,1,50,35.454,22,6,12,2018,1,52,44.74,"JC318632132018-12-22 01:50:35.4540"
269,3186,3279,29304,0,1980,2,22,6,12,2018,9,35,19.386,22,6,12,2018,9,39,49.162,"JC318632792018-12-22 09:35:19.3860"
188,3186,3276,33744,0,1979,1,22,6,12,2018,9,40,20.265,22,6,12,2018,9,43,28.438,"JC318632762018-12-22 09:40:20.2650"
186,3186,3279,29601,0,1980,2,22,6,12,2018,9,53,1.696,22,6,12,2018,9,56,8.644,"JC318632792018-12-22 09:53:01.6960"
282,3186,3203,29208,0,1990,1,22,6,12,2018,11,4,12.8,22,6,12,2018,11,8,55.154,"JC318632032018-12-22 11:04:12.8000"
304,3186,3203,29276,0,1953,2,22,6,12,2018,11,43,3.429,22,6,12,2018,11,48,7.7,"JC318632032018-12-22 11:43:03.4290"
263,3186,3183,26244,0,1986,1,22,6,12,2018,11,54,28.672,22,6,12,2018,11,58,52.456,"JC318631832018-12-22 11:54:28.6720"
244,3186,3276,29553,0,1967,1,22,6,12,2018,12,38,26.187,22,6,12,2018,12,42,30.948,"JC318632762018-12-22 12:38:26.1870"
257,3186,3203,26278,0,1973,1,22,6,12,2018,12,45,9.773,22,6,12,2018,12,49,26.958,"JC318632032018-12-22 12:45:09.7730"
206,3186,3276,26276,0,1994,1,22,6,12,2018,12,55,43.22,22,6,12,2018,12,59,9.556,"JC318632762018-12-22 12:55:43.2200"
210,3186,3276,26254,0,1986,1,22,6,12,2018,12,59,6.579,22,6,12,2018,13,2,37.15,"JC318632762018-12-22 12:59:06.5790"
232,3186,3279,26248,0,1962,2,22,6,12,2018,13,27,41.207,22,6,12,2018,13,31,33.623,"JC318632792018-12-22 13:27:41.2070"
570,3186,3681,29492,0,1988,1,22,6,12,2018,13,38,56.244,22,6,12,2018,13,48,27.164,"JC318636812018-12-22 13:38:56.2440"
181,3186,3270,26292,0,1991,1,22,6,12,2018,14,50,21.819,22,6,12,2018,14,53,22.823,"JC318632702018-12-22 14:50:21.8190"
536,3186,3185,29127,0,1986,1,22,6,12,2018,15,28,42.662,22,6,12,2018,15,37,39.248,"JC318631852018-12-22 15:28:42.6620"
332,3186,3203,29508,0,1992,1,22,6,12,2018,16,4,9.91,22,6,12,2018,16,9,42.35,"JC318632032018-12-22 16:04:09.9100"
2502,3186,3183,29308,0,1969,0,22,6,12,2018,16,19,59.484,22,6,12,2018,17,1,42.237,"JC318631832018-12-22 16:19:59.4840"
113,3186,3211,29485,0,1993,1,22,6,12,2018,16,25,2.814,22,6,12,2018,16,26,56.23,"JC318632112018-12-22 16:25:02.8140"
2467,3186,3483,29437,0,1991,1,22,6,12,2018,16,30,6.796,22,6,12,2018,17,11,14.636,"JC318634832018-12-22 16:30:06.7960"
2428,3186,3483,29296,0,1993,2,22,6,12,2018,16,30,42.255,22,6,12,2018,17,11,10.295,"JC318634832018-12-22 16:30:42.2550"
976,3186,3268,29460,1,1976,1,22,6,12,2018,18,7,6.76,22,6,12,2018,18,23,23.303,"JC318632682018-12-22 18:07:06.7600"
480,3186,3639,29469,0,1992,1,22,6,12,2018,18,7,13.287,22,6,12,2018,18,15,14.162,"JC318636392018-12-22 18:07:13.2870"
556,3186,3192,29290,0,1983,1,22,6,12,2018,18,8,35.832,22,6,12,2018,18,17,51.996,"JC318631922018-12-22 18:08:35.8320"
364,3186,3203,29288,0,1985,1,22,6,12,2018,18,25,0.516,22,6,12,2018,18,31,5.067,"JC318632032018-12-22 18:25:00.5160"
290,3186,3203,29272,0,1985,2,22,6,12,2018,18,26,10.928,22,6,12,2018,18,31,1.264,"JC318632032018-12-22 18:26:10.9280"
180,3186,3205,26242,0,1976,2,22,6,12,2018,18,50,42.426,22,6,12,2018,18,53,42.449,"JC318632052018-12-22 18:50:42.4260"
122,3186,3211,29502,0,1995,1,22,6,12,2018,19,29,40.982,22,6,12,2018,19,31,43.973,"JC318632112018-12-22 19:29:40.9820"
962,3186,3225,29493,0,1981,1,22,6,12,2018,19,47,59.896,22,6,12,2018,20,4,1.929,"JC318632252018-12-22 19:47:59.8960"
376,3186,3186,29520,0,1990,1,22,6,12,2018,19,56,17.8,22,6,12,2018,20,2,33.981,"JC318631862018-12-22 19:56:17.8000"
175,3186,3481,29520,0,1988,1,22,6,12,2018,22,36,15.394,22,6,12,2018,22,39,11.339,"JC318634812018-12-22 22:36:15.3940"
160,3186,3481,29639,0,1987,2,22,6,12,2018,22,36,35.401,22,6,12,2018,22,39,15.442,"JC318634812018-12-22 22:36:35.4010"
457,3186,3192,33646,0,1975,1,22,6,12,2018,22,57,19.535,22,6,12,2018,23,4,57.095,"JC318631922018-12-22 22:57:19.5350"
651,3186,3192,29247,0,1988,1,22,6,12,2018,23,13,4.12,22,6,12,2018,23,23,55.665,"JC318631922018-12-22 23:13:04.1200"
218,3186,3279,26296,0,1987,2,22,6,12,2018,23,26,30.895,22,6,12,2018,23,30,9.736,"JC318632792018-12-22 23:26:30.8950"
310,3186,3269,29535,0,1987,1,23,0,12,2018,0,25,30.163,23,0,12,2018,0,30,40.925,"JC318632692018-12-23 00:25:30.1630"
271,3186,3278,29304,0,1980,2,23,0,12,2018,1,18,55.182,23,0,12,2018,1,23,26.458,"JC318632782018-12-23 01:18:55.1820"
282,3186,3209,26295,0,1993,1,23,0,12,2018,1,25,43.092,23,0,12,2018,1,30,25.184,"JC318632092018-12-23 01:25:43.0920"
104,3186,3211,29660,0,1993,1,23,0,12,2018,3,41,26.019,23,0,12,2018,3,43,10.777,"JC318632112018-12-23 03:41:26.0190"
184,3186,3279,26296,0,1976,1,23,0,12,2018,9,23,36.863,23,0,12,2018,9,26,41.287,"JC318632792018-12-23 09:23:36.8630"
239,3186,3278,29439,0,1994,1,23,0,12,2018,9,23,59.413,23,0,12,2018,9,27,58.722,"JC318632782018-12-23 09:23:59.4130"
227,3186,3209,29297,0,1980,1,23,0,12,2018,10,23,18.547,23,0,12,2018,10,27,6.525,"JC318632092018-12-23 10:23:18.5470"
251,3186,3205,29492,0,1969,0,23,0,12,2018,10,31,17.61,23,0,12,2018,10,35,28.663,"JC318632052018-12-23 10:31:17.6100"
248,3186,3681,26272,0,1974,1,23,0,12,2018,12,29,55.694,23,0,12,2018,12,34,3.947,"JC318636812018-12-23 12:29:55.6940"
286,3186,3483,29505,0,1958,1,23,0,12,2018,12,35,44.195,23,0,12,2018,12,40,30.365,"JC318634832018-12-23 12:35:44.1950"
301,3186,3267,29457,0,1960,1,23,0,12,2018,12,44,19.984,23,0,12,2018,12,49,21.23,"JC318632672018-12-23 12:44:19.9840"
1949,3186,3185,29124,0,1965,1,23,0,12,2018,13,59,1.724,23,0,12,2018,14,31,31.566,"JC318631852018-12-23 13:59:01.7240"
416,3186,3183,29640,0,1968,1,23,0,12,2018,14,3,34.665,23,0,12,2018,14,10,31.268,"JC318631832018-12-23 14:03:34.6650"
133,3186,3211,29439,0,1983,2,23,0,12,2018,14,4,46.536,23,0,12,2018,14,6,59.699,"JC318632112018-12-23 14:04:46.5360"
356,3186,3270,26296,0,1959,1,23,0,12,2018,14,12,4.009,23,0,12,2018,14,18,0.571,"JC318632702018-12-23 14:12:04.0090"
367,3186,3267,26163,0,1955,1,23,0,12,2018,14,34,10.834,23,0,12,2018,14,40,18.329,"JC318632672018-12-23 14:34:10.8340"
110,3186,3211,29304,0,1992,1,23,0,12,2018,14,45,11.19,23,0,12,2018,14,47,2.03,"JC318632112018-12-23 14:45:11.1900"
483,3186,3638,29491,0,1982,2,23,0,12,2018,15,3,46.025,23,0,12,2018,15,11,49.501,"JC318636382018-12-23 15:03:46.0250"
1434,3186,3203,29502,0,1976,2,23,0,12,2018,15,41,29.672,23,0,12,2018,16,5,24.398,"JC318632032018-12-23 15:41:29.6720"
1394,3186,3203,29608,0,1973,1,23,0,12,2018,15,41,54.226,23,0,12,2018,16,5,8.746,"JC318632032018-12-23 15:41:54.2260"
319,3186,3209,26212,0,1980,2,23,0,12,2018,16,5,4.264,23,0,12,2018,16,10,23.745,"JC318632092018-12-23 16:05:04.2640"
147,3186,3205,26286,0,1976,2,23,0,12,2018,16,24,53.611,23,0,12,2018,16,27,21.493,"JC318632052018-12-23 16:24:53.6110"
222,3186,3203,26242,0,1984,1,23,0,12,2018,16,29,47.595,23,0,12,2018,16,33,30.168,"JC318632032018-12-23 16:29:47.5950"
243,3186,3270,29214,0,1958,2,23,0,12,2018,16,37,3.763,23,0,12,2018,16,41,7.731,"JC318632702018-12-23 16:37:03.7630"
158,3186,3272,29442,0,1992,2,23,0,12,2018,17,16,20.362,23,0,12,2018,17,18,58.809,"JC318632722018-12-23 17:16:20.3620"
516,3186,3267,29283,0,1979,1,23,0,12,2018,17,57,23.823,23,0,12,2018,18,6,0.468,"JC318632672018-12-23 17:57:23.8230"
151,3186,3272,26254,0,1962,1,23,0,12,2018,18,5,19.861,23,0,12,2018,18,7,51.782,"JC318632722018-12-23 18:05:19.8610"
209,3186,3270,26192,0,1992,2,23,0,12,2018,18,5,50.941,23,0,12,2018,18,9,20.139,"JC318632702018-12-23 18:05:50.9410"
255,3186,3483,29264,0,1977,1,23,0,12,2018,18,29,44.569,23,0,12,2018,18,33,59.756,"JC318634832018-12-23 18:29:44.5690"
636,3186,3202,29494,0,1991,1,23,0,12,2018,18,50,41.457,23,0,12,2018,19,1,17.891,"JC318632022018-12-23 18:50:41.4570"
330,3186,3269,29532,0,1987,1,23,0,12,2018,19,4,38.509,23,0,12,2018,19,10,9.01,"JC318632692018-12-23 19:04:38.5090"
1172,3186,3193,26303,0,1977,1,23,0,12,2018,19,19,1.525,23,0,12,2018,19,38,33.595,"JC318631932018-12-23 19:19:01.5250"
323,3186,3213,29484,0,1952,1,23,0,12,2018,20,6,3.573,23,0,12,2018,20,11,27.388,"JC318632132018-12-23 20:06:03.5730"
402,3186,3270,29257,1,1969,0,23,0,12,2018,20,6,10.617,23,0,12,2018,20,12,52.889,"JC318632702018-12-23 20:06:10.6170"
368,3186,3270,29212,1,1969,0,23,0,12,2018,20,6,40.374,23,0,12,2018,20,12,48.966,"JC318632702018-12-23 20:06:40.3740"
